id,publication_year,countries_str
W1599633451,2014,GB
W2078832584,2005,NA
W2054211469,2001,US
W1967461618,2006,US
W2404291855,2014,NA
W2526106007,2016,DE;PL
W4233255525,2001,NA
W2106316567,2004,US
W2151554678,1997,US
W2254117219,1999,NA
W1589309253,1992,NA
W1654521368,1977,NA
W1592182057,1972,NA
W1860762366,2002,GR
W2094799191,1998,US
W2170022107,2011,US
W1980963424,2002,NA
W2795864118,1957,NA
W2102004079,2001,NA
W2802919606,1979,NA
W2621065906,2017,CA;US
W1994128919,1994,FR
W2209876022,2015,GB
W1563335155,1997,FI
W1147370693,1997,NA
W1996673766,2009,US
W1965753998,2003,NA
W2808940002,2018,AT
W2147462660,2012,DK
W1986361898,2005,US
W3122330358,1998,NA
W588768443,2002,GB
W4230707702,2010,NA
W2000513624,2007,NA
W2607154244,2007,NA
W2032115636,2011,CH;US
W1989130645,1993,NA
W1577241858,2000,NA
W2101632759,2006,JP
W2096601602,2006,DE
W2080818521,1964,NA
W2035088412,1985,US
W2770754062,2015,NA
W1542433116,2009,CH
W79397898,2013,GB
W2057592151,1995,GB
W3165069777,1999,NA
W2256558198,2010,NA
W2327352287,1927,NA
W6888986436,2012,NA
W6977626351,2013,NA
W2520469646,2006,NA
W4300629527,2014,NA
W2151726861,2002,NA
W2015159529,2014,AU;FR;US;ZA
W1993655898,2010,GB
W4240119756,2017,NA
W4252379696,1987,US
W2081749411,2003,FR
W4252826613,1990,NA
W2034194047,2013,CA
W44004829,2021,NA
W2104863407,1997,US
W2252399018,2015,NA
W2017483096,2001,PE;US
W1968637158,2012,HU
W2047551361,2014,IT
W2251262855,2015,US
W2738700689,2014,US
W6987556185,2000,NA
W7056898017,2003,NA
W1784290353,2014,BR;DE
W2051877961,2006,US
W2529948255,2013,DE
W7050120870,2020,NA
W2160308942,2004,US
W1993145239,1994,JP
W1569409391,2012,CA;US
W1484695073,1984,NA
W2115590701,1996,NL
W1520654935,1995,NA
W2478258989,2003,NA
W2025412701,2006,US
W1494137514,2011,NA
W18498913,2015,NA
W2157561558,2001,US
W3106020546,2007,NA
W2095023851,2011,US
W4252987760,1979,NA
W2118095865,2010,GB
W4239616591,1997,US
W2070119988,2007,US
W3015285715,2020,CN
W2058702778,1993,AU;CA
W2028701196,2013,BE
W2518785444,2011,NA
W585551203,2011,NA
W2592760296,1927,NA
W7019508202,2009,NA
W4246078815,1995,FR;US
W1523257860,2001,NA
W2117756735,2011,US
W1976267225,2014,ES;NL
W1607365005,1998,NA
W4245969554,1908,NA
W4234083270,2018,NA
W6891953026,2006,NA
W2545055460,2015,NA
W2090509376,2000,ES
W2069188354,1989,GB
W2111183635,2006,US
W4249075320,2015,CN;IN
W2118971556,1984,NA
W2407872676,2008,NA
W1870437236,2015,CA
W1976891289,1976,US
W2223092947,2019,US
W2060411038,2007,NA
W2891652859,1842,NA
W7061280653,NA,NA
W6927451154,2021,NA
W2061455381,2011,BD;JP
W6908631282,2004,NA
W7124871498,2013,GB
W2111347279,2006,US
W2622238671,2012,NA
W3186983384,2009,NA
W2056300997,2002,US
W2040075948,2001,GB
W2232818058,2010,RU;US
W1972594981,2004,US
W3032505619,2020,CN
W2017323173,2009,TW
W2525226332,1999,CA;FR
W2470484508,2016,BE;GB;IL;NL
W160318044,2012,US
W2041638525,2007,US
W2129173781,2010,FR
W2897059295,2014,NA
W2617854354,2013,BE;FR
W2483085585,2015,NA
W2164480764,2010,NA
W2204570274,2012,NA
W2948770719,2013,US
W1964354556,1999,NA
W651470529,2011,NA
W2091250791,1985,US
W2981485863,1891,NA
W2359636176,2022,NA
W2089241138,1989,GB
W2016663226,1986,US
W4252276737,1990,HU
W2159492648,1999,NA
W2123281817,1997,US
W1985988274,1987,NA
W3194532384,2021,AT;FI;FR
W2254012214,2015,CH;US
W938614436,2013,US
W4244718571,1976,US
W2052696562,1986,NA
W4415106481,2002,NA
W1588414895,1984,NA
W7073816096,2013,NA
W2283096313,1980,US
W1544005581,2015,NA
W1544133294,2006,NA
W2056458586,2012,NA
W2074095561,1994,AU
W2494194344,2001,NA
W2590212478,2017,AT;NL
W2799236380,2017,BE;IT
W2101376585,1991,NA
W1966122741,1993,NA
W1548963525,2013,NA
W2025528194,2012,NA
W2492438467,2010,NA
W2129278567,2011,GB
W4206219360,2008,NA
W4206071946,2021,NA
W2118129210,2014,DK
W2071238250,2006,IE
W7010847725,1963,NA
W4240732758,1984,DK
W4229534227,2018,KR
W6887767750,2020,US
W2058071972,2014,BE;DE;NL
W4231898283,2004,NA
W7067966288,2003,NA
W2016774389,2013,US
W1992472982,2004,US
W1899381100,2015,FR;US
W1584712466,2000,NA
W1964716780,2012,US
W300217873,2015,GB
W2098761885,2012,US
W7043498555,2009,NA
W318414148,2002,NA
W7025037779,NA,NA
W128658763,2005,NA
W2904196061,2018,DE
W2804574125,2018,NA
W2018926400,2004,US
W2106684638,2012,CA
W2062167706,1993,US
W1507606058,2011,NA
W1972825149,2010,GB
W2069002413,1987,US
W4246210190,2007,NA
W2089003041,2013,US
W2127244520,2007,NA
W3209610810,2018,NA
W7098187292,2015,NA
W6889720431,2015,NA
W1526971235,2000,NA
W2495250808,2013,US
W2082185124,2004,NA
W2033098905,2011,US
W2142305795,2013,GB
W614969181,2002,NA
W2061039273,1992,AU
W2150445860,2000,NA
W2206140434,2012,NA
W1922281405,1954,NA
W1972368904,2005,NA
W32360141,2002,NA
W2157893159,2015,NA
W2367932617,2016,GB
W2004799419,2013,FI
W2952375406,2014,US
W1983704199,2008,US
W2560229946,2016,CO
W650141819,1997,NA
W2132937441,1987,NA
W2165873328,1989,FR
W4235781639,2004,CH
W2893710235,2018,US
W1265389026,2011,NA
W179179905,2001,US
W2006491909,2008,GB
W2760817094,2017,US
W3211635632,2021,DE;SI
W2564747098,2016,NA
W3120140601,2021,CN
W2809830266,2018,CA;US
W2409540396,2009,US
W2066993925,2013,NA
W1490410346,2010,IE
W7099912646,2016,NA
W1601961891,2011,NA
W2097411811,2011,NA
W2911261399,2018,NA
W2151801809,2000,NL
W601248446,1970,NA
W2164547069,1971,NA
W1558866924,1995,NA
W2314883097,1983,US
W2271074438,2011,NA
W2324672664,2000,NA
W1967005654,2009,NA
W1838824760,2013,NL;US
W2586574703,2003,AU;CA
W1503669979,1993,US
W7011768361,2012,NA
W7051566485,NA,NA
W636902298,1994,NA
W2071728531,1978,NA
W4229588232,1991,DE
W2901641989,2018,PS
W2539451237,2003,NA
W330105640,1994,NA
W2047046780,1985,US
W4238067037,2000,GB
W4229761838,2020,NA
W1581231885,2011,RS
W585707907,1980,NA
W2103017773,2008,US
W601179416,1973,NA
W2734163982,2017,US
W2016381774,1963,US
W2083896568,2000,US
W4233860625,1963,NA
W1879228936,2008,NA
W2792778232,2014,NA
W2167489963,2003,TW;US
W2003108218,2011,IT
W4246801329,1997,NA
W74309434,2012,NA
W2079786190,1972,NA
W2810393426,2019,CA
W1978181142,2006,CA
W391748452,2000,NA
W2101481293,2005,CA;US
W6950326015,2020,NA
W2095503871,2012,GB
W1587351043,2002,ES
W2019433909,1996,US
W1987417459,1999,NA
W2552787576,2016,CA
W3164811409,2005,NA
W2005024168,2013,FR
W2060287121,1996,NA
W1501111391,2021,NA
W7096187075,2013,NA
W1597655096,2000,NA
W2589089426,2006,NA
W3012902152,2000,NA
W2096602285,2000,GB
W2769497875,2017,NL;US
W2138416111,1994,NA
W2090687959,2014,DE
W2783099413,2018,GB
W4255468330,2002,NA
W75943607,2002,NA
W1592805114,2008,CA
W1609201029,1999,CH;US
W2982415327,2016,NA
W2094471776,2001,US
W2495488007,1999,NA
W2094810127,2010,NA
W2505973623,2014,NA
W6949549905,2023,CN
W1985290387,1984,NA
W2069299826,2012,CZ
W601198322,2015,NA
W2055768487,2001,US
W2509595411,2016,NA
W1992991762,1973,US
W3101827180,2006,NA
W1531131791,2007,NA
W7037111600,2015,NA
W1976562506,2004,GB
W2158195707,1999,GB;US
W4253896631,2019,US
W1556263870,1953,NA
W2064651093,1968,NA
W4413867247,2025,NA
W2085263611,1989,PL
W4235053634,2003,NA
W4238346259,1995,NA
W2079248494,2013,NA
W2159247125,2011,CA
W2522997537,2016,CA
W4245935542,2012,NA
W2990662234,1988,NA
W6925718331,2005,NA
W2166138876,2011,FI
W6887619536,2024,NA
W2519428086,2002,JP
W3093721400,2021,FR;US
W6982481461,1934,NA
W2062548243,2002,NA
W2109154616,2004,US
W1530933250,2006,NA
W3105155400,2004,PL
W1591042079,1998,NA
W2022952739,1972,NA
W77947639,2012,DE;NL
W4255681655,2012,NA
W2062362382,1984,NA
W2608063338,2008,NA
W6892666194,2017,FR
W4243919672,2001,GB;US
W1577916321,2007,IE
W2144331291,2004,GB
W1973816953,1989,NA
W6990434623,1998,NA
W4245089289,2010,NA
W2000411838,2014,US
W2250384109,2015,DE
W2128554541,2006,BR
W1965611256,1959,NA
W2077642983,2001,GB
W6968777524,2016,NA
W1559651171,2004,NA
W4238794129,2012,AU;GB
W78469058,2011,NA
W358099420,2012,US
W2502601067,2005,CA
W2811235538,2018,CZ;DE
W2744047851,2016,NA
W1566981002,2007,NA
W3090462667,1933,NA
W6958770291,2015,NA
W4239045648,2003,NA
W359302956,2001,NA
W1536258620,2002,NA
W2118537526,1998,US
W2746685337,2005,NA
W2787026234,2016,NA
W1531980706,2012,NA
W2503391776,2012,DE
W2127990839,2002,US
W6969130777,2021,DE
W7017241622,1998,NA
W6911441022,2024,NA
W4255236075,2010,NA
W2725572208,2011,NA
W2536045881,2009,IL
W2146793826,2011,PL
W2586422092,2006,NA
W2120438589,2004,DE;IL
W1485092691,2017,IT
W2124645731,2007,NA
W2887770551,2013,NA
W2079098866,1949,NA
W2288967463,2015,TR
W2970540476,2019,DE
W2797674557,1968,US
W2767339331,2017,GB;GR
W3138270718,2019,NA
W1505563434,1994,NA
W1985837111,2010,US
W6903470329,2004,NA
W2093585241,1988,NA
W2802658270,1979,NA
W6930859263,2016,DE;US
W1972309850,2005,US
W2041160344,1988,US
W2322163716,1941,NA
W1996630280,1986,GB
W2551695166,2003,NA
W2244663144,2006,NA
W2043241530,2015,CA
W1490900266,2000,NA
W2061569511,1994,NO
W2283896450,2016,AE;AU;GB;US
W1520154667,2011,NA
W1511154379,1992,NA
W1604670894,1928,NA
W2606134370,2017,NA
W2503991758,2013,US
W2082734006,1990,NA
W2168820179,2005,NA
W2803077893,2018,NA
W104687948,2011,NA
W2782497824,2017,NL
W1600528196,1950,US
W2552637713,2014,NA
W2770169988,2017,GR
W120505575,2006,NA
W4288577476,2019,BE
W2126069159,2003,US
W6940242996,2015,NA
W2130568803,2004,US
W2915330791,1957,NA
W4248819128,2018,NA
W861917484,2013,NA
W2045053583,2008,US
W2809924942,2018,US
W596698139,1996,NA
W2077807669,1991,NA
W2331222072,1994,NA
W2005026207,1998,NA
W1483947680,1998,US
W1461677342,2005,US
W2527954684,1991,NA
W581737134,2009,US
W2966366179,2019,RS
W1521082019,2004,NA
W2578532545,2016,GB
W1744411523,2013,NL
W2000061444,2008,GB
W2794887222,2002,NA
W2100772444,2002,US
W1903314806,2012,NA
W2154687603,2004,NA
W2068737686,1992,US
W4244266134,2014,NA
W2497214180,1999,NA
W4235637372,2010,NL
W2064865952,2010,GB;US
W2894935079,2016,US
W2902508773,2018,AT;IE
W2059837179,1988,US
W2006799216,2015,NA
W2230310712,1993,NA
W2131846894,2003,GB
W2158878127,2012,ES
W1517655337,2010,NA
W3005206189,2020,NA
W1988559090,2013,IT
W2070821333,2011,CA;CN;DE;DK;GB;JP;US
W3167589165,2016,NA
W6906762396,2023,NA
W653699326,1998,NA
W2171770233,2004,US
W84421257,2003,AU
W1983612178,2012,FR;NL
W4300888870,1963,NA
W2085405286,1992,US
W4253644327,1970,NA
W3166389337,2021,DE
W1590526014,2008,US
W2064199332,2009,NA
W1601018556,2000,NA
W2490280295,2014,NA
W4235471620,1991,NA
W2967279932,2019,TH
W2990637313,2019,NA
W4246319690,1992,NA
W7046611103,2013,NA
W6908147609,2011,NA
W2437169250,1998,NA
W1996216563,2014,US
W2102952322,2005,NA
W2312191608,2012,FR
W2025052569,2011,GB
W2980783467,2019,DE
W2325088437,1992,NA
W6977823241,2011,NA
W1623284604,1998,GB
W2102516547,2012,GB
W1840065400,2010,NA
W3046198670,2014,NA
W2001490587,2005,FR;NL;US
W2134877473,2009,DE;FR
W1991276630,1991,US
W3105790084,2005,NA
W1985013216,2003,SE
W7030554108,2003,NA
W7034544898,2004,NA
W2101524054,2007,CH;FR
W4302587129,2017,NA
W2138162781,2014,NA
W6950046021,2021,US
W2496517460,2008,NA
W2054994926,1982,NA
W2138682483,2008,CN
W2124947132,2004,GB
W1995915182,2002,NA
W2602724110,1992,NA
W4386909357,2009,NA
W2485990185,1980,NA
W2214276702,2015,US
W1978581818,2014,BE;PL;US
W1992766957,1992,GB
W2518582612,2016,NA
W2597324244,1986,NA
W2037952861,1968,NA
W4230826498,2015,CA
W2166354010,2008,US
W4235330398,1981,US
W1986874010,1977,US
W2264907413,2009,NA
W2306941010,2015,US
W2083790658,2012,NA
W2047880469,2012,US
W3168420064,2020,FR;JP;VN
W1966290122,2006,ES
W2123327389,2013,ES;GB;US
W2782874623,2017,IN
W2490389971,2010,NA
W2602495519,2016,CH
W2142687753,2001,US
W2116456623,2012,US
W6949615150,2002,NA
W2328607730,2001,NA
W2005945371,1975,NA
W4229528790,1986,NA
W2247258241,2000,NA
W1985690616,1994,FR
W2332189924,2014,NA
W2803217089,2018,NA
W1967390364,1948,US
W2400244588,2010,NA
W2895982685,2018,US
W2796946859,1990,NA
W2141419290,2009,GB
W2034411046,2007,NA
W1552616512,2003,US
W1602070487,2002,NA
W1597388772,1977,NA
W2142819620,2013,GB
W2143210257,2007,US
W2768581363,1973,US
W6899185097,2018,NA
W2020208628,1969,NA
W4229701392,2009,NA
W2065885317,2000,NA
W2486487162,2004,NA
W81647972,2009,NA
W2507246375,2012,US
W2416130262,2010,CA;NO;US
W4388119441,1998,NA
W2400962361,2009,NA
W2508577670,2009,IT
W2395497153,2009,NA
W4207017606,2009,AU
W2906665827,2018,US
W4205460017,2011,US
W2900326774,2018,US
W4230794088,2015,NA
W2290080725,2009,US
W1500370779,2009,NA
W4251605192,2014,US
W4416522397,2015,NA
W4416180778,2019,DE;FR
W7112684175,1979,NA
W7112454024,1979,NA
W7112513551,NA,NA
W7112314036,1962,NA
W7113790797,1976,NA
W7113077945,1974,NA
W7113462172,1986,NA
W7113004984,1939,NA
W2266285465,1980,NA
W2079343548,1980,NA
W7111510391,1964,NA
W7111744870,1969,NA
W7006372223,1980,NA
W7112996022,1976,NA
W7113016583,1953,NA
W7070369934,1996,NA
W7114376740,1986,NA
W7114478478,NA,NA
W7114105911,1938,NA
W7114529611,1986,NA
W7114360039,2002,NA
W1545069372,2009,NA
W2517977593,2015,NA
W4366762280,2023,NA
W4389179896,2023,NA
W4388154864,2000,NA
W4386985043,2023,NA
W4387365632,2023,NA
W3039824088,2020,US
W23877219,2000,NA
W563979812,2019,NA
W4385726594,2023,NA
W4390564658,2021,NA
W4388323954,2005,NA
W4390613991,2024,NA
W4390911412,2004,DE
W4387365658,2023,NA
W4388779580,2006,NA
W4392558196,2024,NA
W4388780004,2006,CA
W4390579868,2024,NA
W4391777080,2006,NA
W4401339479,2024,CA
W2165873576,1998,NA
W2791186883,1931,GB
W2478371279,2013,US
W1986007610,1974,CA
W2144823786,2001,DE
W2109578190,2007,NA
W2103219254,2014,US
W2169570446,2004,US
W2123442489,2014,US
W2163385868,2011,NA
W2122332016,2012,NA
W2096578078,2008,GR;IT
W2134283030,1984,NA
W2535365587,2016,GB
W7118840890,2025,DK
W2963780471,2016,US
W2953457250,2016,NA
W2952276524,2019,DE;FI;GB;SE
W2065862320,1993,NA
W1992389917,2015,SE
W2918775500,2019,NL
W2396414759,2012,NL;US
W2903298154,2018,CA;DE;SA;US
W2766137647,2017,DE
W1996712551,2003,NA
W2109688704,2006,US
W2114084204,2004,US
W2151458682,2005,US
W1646853841,2010,GB
W2037569144,2008,HK
W2151554142,2004,GB
W2160355410,2012,US
W2080830759,2005,GB
W2111099669,2012,AT
W2492922441,2016,CN;GB;MX;SA;SG
W2157004265,2014,GB;US
W2074709118,2005,US
W2132202037,2007,US
W2018013323,2002,US
W2566708345,2016,CA
W2973894996,2019,DE
W2157900633,2010,US
W2560257216,2018,US
W2059364951,2008,GB
W2415520783,2015,US
W2321813347,2013,US
W1968422660,2014,CA;DE;ES
W1970476061,2009,US
W2047864778,2009,US
W2091952912,2011,FR
W2041532239,2014,GB;US
W2110631042,2009,IT
W1810848165,2013,US
W2107067440,2005,GB
W1600716602,2010,GB;US
W2087628652,2015,DE;ES;GB;LU;ZA
W4232616145,2014,DE;ES
W2127127580,2008,FI
W2018920031,2015,DE;US
W2040298842,2013,GB
W2107061852,2007,US
W2056473723,2004,GB
W2777794874,2017,US
W2048176942,2014,US
W2123152121,2011,US
W2087392613,2009,DE;NL
W2063324404,1992,US
W2568636341,2016,CA;NL
W1996640618,2006,CA;CH;RS
W2054581441,2010,GB
W1969116892,2004,JP
W1971565588,2015,CA
W2108982845,2011,US
W2015953751,2006,US
W2160133849,2012,CA;NL
W2090581643,2005,GB;NL
W2117823388,1998,US
W2752167790,2017,CH;GB;US
W2044624726,2013,US
W2126530744,2014,PT;US
W2086096185,2014,US
W2551892342,2016,DE
W2145640629,2006,NL
W1962895639,2013,BR
W2897630418,2018,AU;BE
W2120841887,2011,GB
W2749000656,2017,CA
W2901565633,2018,BE;FR;US
W2171114294,2007,SG;US
W3041501620,2020,US
W2739351760,2017,ES;GB;US
W4255104612,2012,NA
W2036242330,2009,GB
W2096788288,2007,FR
W2789849100,2010,US
W1971648245,2015,GB
W2121003513,2005,US
W2534693011,2016,RU
W1978924740,2010,IL;US
W1969790497,2015,US
W4248575338,2002,CA
W1935857547,1998,DE;NL
W1508029622,2010,ES
W1554338108,2005,CA
W1147131037,2015,US
W3174007554,2021,US
W4414176514,2000,NA
W4394869660,2024,NZ
W2065450758,2011,CA
W1526666271,1996,US
W641648849,2020,NA
W2605210232,1976,NA
W3012289950,2020,GB;NL
W4253766863,2000,NA
W2985141934,2019,NA
W2898247218,2018,NA
W2587380683,2016,NA
W2786709099,2018,NA
W2931020970,2018,NA
W2586163947,2016,NA
W4247740782,2016,NA
W2988314392,2019,NA
W2032641371,2011,US
W2401667852,2016,NA
W2587367367,2016,NA
W4245219258,2012,NA
W1614153315,2000,NA
W2952411148,2019,NA
W4400937814,2024,AU
W4375846273,2023,NA
W3173585910,2012,NA
W7126984340,2006,NA
W7099890327,2009,NA
W2041587194,1992,NA
W7127645168,2026,NA
W7043372014,2009,NA
W2963166708,2016,CZ;FR;IL
W6990119105,1994,NA
W7111736489,1996,NA
W7071188038,1925,NA
W7126855451,2004,NA
W7070024159,1979,NA
W2886197253,2016,FR
W2964325543,2016,US
W7018561462,1894,NA
W7074712421,2009,NA
W4408719302,2025,NA
W7126937737,2003,NA
W2500995040,2015,NA
W2228111448,2012,US
W7075738930,2020,NA
W7035809735,2010,NA
W6997177263,2009,GB;US
W2791431999,2017,NA
W7064817370,2015,NA
W2998038439,2004,NA
W2265009408,2015,NA
W7041051692,2000,NA
W7007725678,2001,NA
W7003027895,NA,NA
W7061640699,NA,NA
W1491548997,2013,NA
W7015548651,1997,NA
W7011951797,2000,NA
W7051801425,1999,NA
W7030806321,NA,NA
W7062845698,2012,NA
W7021134219,2010,NA
W7074596581,1963,NA
W7061022601,2005,NA
W7038953021,2017,NA
W6986202369,2012,NA
W7064845124,NA,NA
W7006598113,1989,NA
W7004029576,2011,NA
W7065041631,2003,NA
W6999808968,2010,NA
W7046389074,2009,NA
W6997323363,NA,NA
W7038654492,2021,NA
W7037418667,2000,NA
W7006652478,2007,NA
W6992397365,1981,NA
W6999060486,2014,NA
W2281733440,1942,NA
W6990410328,2000,NA
W7048140255,2008,NA
W7065923403,NA,NA
W7040521184,NA,NA
W7039290966,1690,NA
W7013056591,2005,NA
W7053025064,2015,NA
W7019594092,1905,NA
W1970060284,2005,US
W7009058180,NA,NA
W7005658332,NA,NA
W7038956442,2012,NA
W2588096129,2007,NA
W7018730991,2016,NA
W1998017916,1999,SE
W7014948528,2011,NA
W7011375700,2002,NA
W7008283082,2001,NA
W7009624085,1776,NA
W7020234064,1900,NA
W7037542471,1850,NA
W6983426418,1994,NA
W2738095403,2001,NA
W7008988389,NA,NA
W7067614999,1970,NA
W7073906305,1992,NA
W6979744424,2012,NA
W7023929096,2021,NA
W7054153598,1980,NA
W2734403486,2012,NA
W7061131221,2009,NA
W7001665652,1935,NA
W6992362952,2015,NA
W6903078910,2025,NA
W7042869629,2018,NA
W6988460742,1965,NA
W2554417355,2012,DE
W7066052241,NA,NA
W7039245801,1994,NA
W2951417424,2008,NA
W2765860937,2009,NA
W7029223300,2001,NA
W7038150837,1990,NA
W6990040239,2004,NA
W181655641,2013,NA
W7046629465,NA,NA
W1543664037,2002,NA
W2110430935,2012,US
W7046289768,2000,NA
W7065267127,NA,NA
W7024948675,2012,NA
W2790034311,1972,NA
W2780729420,2006,NA
W7057712074,1996,NA
W2572781421,2012,NA
W7046334563,2022,NA
W6940710098,2001,CH
W7058531035,1989,NA
W7070834018,NA,NA
W6982895684,1994,NA
W6997366023,2022,NA
W7024843642,NA,NA
W7020718167,NA,NA
W7042459320,2010,NA
W7010312374,NA,NA
W7139770266,2013,NA
W3021100291,1995,NA
W7038316447,2016,NA
W7074675592,2011,NA
W2290931995,2011,US
W7075709295,NA,NA
W4297455884,2006,FR
W7047185892,2005,NA
W1887844026,2006,NA
W7033143972,1996,NA
W4300974084,2014,NO
W7000097375,2009,NA
W199768833,2012,NA
W4297623726,2018,NA
W3157685993,2008,NA
W1504882515,2010,HK
W7027797959,NA,NA
W1585253456,1997,NA
W7012555927,2014,NA
W6982036943,2015,NA
W6961110782,NA,NA
W6992736673,2009,NA
W2765163796,1991,NA
W7074718125,2005,NA
W7029045749,1997,NA
W2117772055,2011,IT
W6997288753,2017,NA
W2726946234,1994,NA
W2980859365,2016,NA
W7024999962,2023,NA
W7027493891,2014,NA
W7052147655,NA,NA
W7113208709,2003,NA
W7007112696,1962,NA
W6989696805,2009,NA
W7015780006,2016,NA
W7065681446,NA,NA
W7008774297,2012,NA
W7036874911,1870,NA
W7010228836,1994,NA
W7062604876,2014,NA
W6992661728,NA,NA
W64890175,2013,NA
W7005447959,2007,NA
W7037239790,2011,NA
W7011009193,2016,NA
W2797108224,2012,NA
W7036995217,2006,NA
W7043396348,2007,GB
W7038169804,2007,NA
W6987226518,2004,NA
W7052233211,2004,NA
W7011008905,2021,NA
W7044157056,2014,NA
W7015078160,2014,NA
W6995191643,NA,NA
W2683648933,2016,CH
W6989584036,NA,NA
W127033928,2005,NA
W6980111131,2011,NA
W7017917765,2012,NA
W7042199846,2004,NA
W7048818911,NA,NA
W7006201472,2008,NA
W7028615529,2000,NA
W2502529050,2015,NA
W7009784547,2009,NA
W7028958021,1996,NA
W2279527642,2013,NA
W7068956263,2013,NA
W4412284883,2011,NA
W7025804456,1994,NA
W7009742174,1946,NA
W7042878757,2017,NA
W7047347332,2011,NA
W7115381980,1982,NA
W7112046915,1994,NA
W7073903936,NA,NA
W7110861547,NA,NA
W7110533573,2011,NA
W356284649,1992,FR
W7052674758,2011,NA
W7139575676,2009,NA
W7111374187,NA,NA
W7111039393,NA,NA
W7115246528,2007,NA
W6991255869,1999,NA
W7050790441,2014,NA
W7113811948,NA,NA
W7110901211,NA,NA
W3111638845,2013,NA
W7038230298,1788,NA
W820840726,2007,FR
W2790696069,2007,FR
W7026551156,2012,NA
W2545802220,2014,DE;FR
W7110941411,NA,NA
W7111054119,NA,NA
W7115246989,1981,NA
W7120327764,1996,NA
W7034250006,2018,NA
W6892941053,2024,NA
W7042488450,2015,NA
W7059670930,2008,NA
W7010131361,2009,NA
W4206865782,2016,FR
W7070794279,2015,NA
W6996801976,2006,NA
W7075306996,2014,NA
W6939547133,2014,NA
W7094612236,1998,NA
W6999892104,2018,NA
W6960717777,2025,NA
W6994224836,2023,NA
W7008733197,2013,NA
W2108557656,2022,AU
W7096738107,2000,NA
W7100340648,1999,NA
W7096886529,2001,NA
W7097727053,2012,NA
W7098417668,2008,NA
W7099424634,1990,NA
W7095739496,1998,NA
W7099146525,2009,NA
W2796460583,2018,NA
W7096332238,2000,NA
W7098788843,1998,NA
W7098766032,1994,NA
W7098356159,2011,NA
W7097033338,2001,NA
W7097490006,2007,NA
W7097406138,2002,NA
W7095373493,1996,NA
W7095177802,2001,NA
W2548085508,2015,FR
W7095876290,1995,NA
W7100291438,2015,NA
W7099803605,2003,NA
W7100053171,2003,NA
W7098969823,2008,NA
W7099513236,2008,NA
W7097692178,2005,NA
W7096057817,2014,NA
W7098032434,2010,NA
W7096742687,2008,NA
W7096591907,1999,NA
W7096561526,1994,NA
W7096652812,2011,NA
W7096668543,2002,NA
W7096224669,2009,NA
W7096470528,2008,NA
W2502435097,2002,NA
W7095742207,1996,NA
W7095687610,2002,NA
W2904024594,2016,US
W7099265960,2001,NA
W7097271429,2007,NA
W7098338123,2016,NA
W7099699246,2005,NA
W7095904141,1993,NA
W7096069308,2008,NA
W7099361228,2012,NA
W7096190242,1999,NA
W7096205687,1991,NA
W7098033776,2002,NA
W2251071463,2013,FR
W7095450354,2007,NA
W7095649744,2011,NA
W7095213727,2003,NA
W7096458080,2004,NA
W186125810,1998,GR
W7034089035,2007,NA
W7100454160,2003,NA
W7100390486,2006,NA
W7095263116,2004,NA
W7095080199,1996,NA
