work_id,openalex_id,ref_quality,confidence,cited_countries,cited_year
1409,W1564752413,anystyle,1,BR;FR,2009
1410,W4241122112,anystyle,1,GB,2011
1411,W1849380654,anystyle,0.9736842105263158,GB,2011
1411,W2952295744,anystyle,1,DK;GB,2013
1411,W2098422045,anystyle,1,GB,2011
1413,W2116780029,anystyle,1,US,1993
1413,W4214612423,anystyle,1,GB,2000
1413,W2519428086,anystyle,1,JP,2002
1414,W2134955506,anystyle,1,AT,2002
1414,W2158295342,anystyle,1,SE,2006
1414,W2133702079,anystyle,1,GB,2002
1414,W2401109438,anystyle,1,DE,2004
1415,W1506777119,anystyle,1,DE;US,2008
1416,W2141802275,anystyle,1,DE;GB,2011
1416,W1564120371,anystyle,1,DE,2010
1417,W4205460017,anystyle,1,US,2011
1417,W2048144088,anystyle,1,US,2000
1417,W4251690049,anystyle,1,US,2002
1417,W2070103088,anystyle,0.9766666666666668,AU;MY,2009
1419,W1892813713,anystyle,0.988095238095238,DE,2008
1419,W4413431304,anystyle,1,NL,2025
1419,W1505147213,anystyle,1,DE,2008
1420,W2060852232,anystyle,1,GB;NZ,2011
1420,W2000196122,anystyle,1,AU;NL,2009
1420,W2167788171,anystyle,1,DE,2010
1420,W1993977866,anystyle,1,DE,2011
1420,W1923658367,anystyle,1,DE,2011
1422,W2054151502,anystyle,1,US,2007
1422,W1533349965,anystyle,1,GR,2006
1422,W1964642694,anystyle,1,IL;US,2010
1422,W2156695938,anystyle,1,US,2010
1422,W2108557656,anystyle,0.9666666666666668,AU,2022
1422,W2097532520,anystyle,1,GR,2001
1423,W2034662015,anystyle,1,US,1998
1423,W2058787788,anystyle,1,FR,2005
1423,W2080830759,anystyle,1,GB,2005
1423,W2154455356,anystyle,1,GB,1947
1423,W257874415,anystyle,1,US,2007
1423,W2065647385,anystyle,1,US,2011
1423,W2171770233,anystyle,1,US,2004
1423,W24912070,anystyle,1,US,2003
1423,W2100094531,anystyle,1,US,2002
1423,W4252379696,anystyle,1,US,1987
1423,W2546101873,anystyle,1,DE,2011
1423,W2167574069,anystyle,1,US,2006
1423,W2107901333,anystyle,1,US,2002
1423,W39110104,anystyle,1,CN,2004
1423,W2061912997,anystyle,0.9594202898550724,US,1999
1423,W2099415951,anystyle,1,FR,2005
1423,W307400639,anystyle,0.9593220338983052,PL;US,2007
1423,W2162591825,anystyle,1,JP,2002
1425,W2009807065,anystyle,1,US,1960
1425,W2123703620,anystyle,1,US,2009
1427,W2132827946,anystyle,1,US,2003
1427,W1966290122,anystyle,1,ES,2006
1427,W2054151502,anystyle,1,US,2007
1427,W2053967177,anystyle,1,US,2001
1427,W2051147002,anystyle,1,AU;US,1995
1427,W1521373230,anystyle,1,AU,2005
1428,W1767706601,anystyle,0.9505882352941176,KR,2011
1428,W2501935359,anystyle,0.9578947368421054,GB,2006
1430,W1594684443,anystyle,1,GB,2008
1431,W1801674572,anystyle,0.972972972972973,NL,2012
1431,W2571765418,anystyle,1,NL,2011
1431,W2115590701,anystyle,1,NL,1996
1432,W1555354714,anystyle,1,GB,2007
1432,W3212884198,anystyle,1,NL,1986
1432,W2803361678,anystyle,1,AU,1989
1432,W2151170651,anystyle,1,US,2002
1432,W4229859872,anystyle,1,US,2007
1432,W2134389010,anystyle,1,US,2009
1434,W1747212165,anystyle,1,US,1996
1435,W2120267536,anystyle,0.952046332046332,DE,2012
1435,W2086677051,anystyle,1,US,2000
1435,W1991572852,anystyle,1,GB,2012
1435,W1796592579,anystyle,1,DE,2006
1435,W2023434958,anystyle,1,US,1998
1435,W1904784307,anystyle,0.9958762886597938,BE;NL,2010
1436,W2014864037,anystyle,1,AU,2006
1436,W2040162312,anystyle,1,US,2004
1436,W2117180230,anystyle,1,NL,2007
1436,W2092743872,anystyle,1,DE;GB,2011
1438,W1815154252,anystyle,1,AU,2010
1442,W1993655898,anystyle,1,GB,2010
1446,W2065218635,anystyle,1,IL,2004
1447,W2116780029,anystyle,1,US,1993
1447,W1504882515,anystyle,1,HK,2010
1447,W2128354940,anystyle,1,GB,2011
1447,W6999969212,anystyle,1,FR;SE,2012
1447,W2140798747,anystyle,1,GB,1997
1448,W2120368664,anystyle,1,AU,2008
1448,W4239946314,anystyle,1,DE;GB,2010
1449,W2069677263,anystyle,1,AT,2010
1451,W2603324824,anystyle,1,GB,2007
1451,W1927175093,anystyle,1,GB,2009
1451,W2130410032,anystyle,1,US,2005
1452,W2098434511,anystyle,0.965217391304348,BE,2010
1452,W4250089123,anystyle,1,GR,2008
1452,W2069985874,anystyle,1,DE,2010
1452,W2065218635,anystyle,1,IL,2004
1453,W2477855741,anystyle,1,NO;PT,2010
1454,W1461677342,anystyle,1,US,2005
1454,W2078248217,anystyle,1,US,2001
1454,W1967686629,anystyle,1,US,2007
1454,W2903444008,anystyle,1,BE;FR,2015
1454,W1507370768,anystyle,1,US,2011
1454,W2120780511,anystyle,1,CN,2007
1454,W200839526,anystyle,1,CN,2007
1454,W2138682483,anystyle,1,CN,2008
1455,W2028800441,anystyle,1,US,2009
1455,W2123697931,anystyle,1,GB,2008
1455,W1582528364,anystyle,0.9653061224489796,IE;US,2010
1455,W2055768487,anystyle,0.9835051546391752,US,2001
1456,W2165857685,anystyle,1,CA;GB;US,2005
1456,W1970476061,anystyle,0.96850760867942,US,2009
1458,W2103377156,anystyle,1,NL,2007
1458,W1755397260,anystyle,1,IN;US,2007
1458,W2161574341,anystyle,1,NL,2007
1458,W2096695793,anystyle,1,NL;US,2009
1458,W4235781639,anystyle,0.986932215234102,CH,2004
1461,W2339223376,anystyle,1,CH,2007
1461,W2134614734,anystyle,1,CH;DE,2009
1461,W2167042387,anystyle,1,CH,2010
1461,W2004165551,anystyle,1,CH,2011
1461,W1997312619,anystyle,0.989023569023569,FR,2001
1461,W2122585011,anystyle,1,CH;DE;PK;US,2009
1461,W1982907973,anystyle,1,FR,2006
1461,W4255234640,anystyle,1,CH,2001
1461,W1609144197,anystyle,1,CH,2011
1461,W1999431203,anystyle,1,US,1996
1462,W1912336655,anystyle,1,FR,2010
1462,W4207089803,anystyle,1,FR,2008
1462,W2274383844,anystyle,1,FR,2010
1464,W2153698174,anystyle,1,GB,2004
1464,W2061393379,anystyle,1,CA,2011
1464,W1985397115,anystyle,1,CA,2010
1464,W2065635299,anystyle,1,US,2010
1465,W46186211,anystyle,1,SE,2010
1465,W2134289803,anystyle,1,SE,2007
1465,W2095023851,anystyle,1,US,2011
1465,W2268590461,anystyle,1,CA,2010
1465,W2294043777,anystyle,1,CA;US,2010
1465,W2031406010,anystyle,1,NL,2008
1466,W2064865952,anystyle,1,GB;US,2010
1467,W1494404649,anystyle,1,GB,2001
1467,W2148578434,anystyle,1,US,2008
1468,W4232529941,anystyle,0.986206896551724,US,2018
1468,W4252015580,anystyle,1,US,1994
1468,W2155354890,anystyle,1,US,2011
1468,W1687157824,anystyle,1,GB,2003
1468,W2045397480,anystyle,1,FI;SE,2008
1468,W2033420318,anystyle,1,US,2007
1468,W2039262691,anystyle,1,GB,2007
1469,W1963559748,anystyle,1,GB,2000
1473,W174758427,anystyle,1,DE,2010
1474,W2013731798,anystyle,0.9878333333333332,US,2008
1474,W2066636486,anystyle,1,US,1998
1474,W4205729404,anystyle,1,GB,1999
1474,W3217187966,anystyle,0.9565217391304348,FR,2009
1474,W1927815414,anystyle,1,US,2006
1475,W2039320347,anystyle,1,FR,2001
1476,W2168581589,anystyle,1,AU,2009
1476,W2095069785,anystyle,1,US,2010
1476,W2088343725,anystyle,1,AU,2002
1476,W2060978735,anystyle,0.9686746987951806,US,1998
1476,W2139593428,anystyle,1,US,1997
1478,W2004841738,anystyle,1,GB,1992
1478,W1927175093,anystyle,1,GB,2009
1479,W4388122245,anystyle,1,AU,2009
1479,W337668662,anystyle,1,GB,2001
1479,W1529271041,anystyle,1,US,2001
1479,W4246260612,anystyle,1,GB;US,2012
1480,W122223760,anystyle,1,AT;DE;HU,2011
1480,W1560179866,anystyle,1,ES;HU;SE;US,2010
1480,W138654001,anystyle,1,AT;HU,2011
1480,W37352174,anystyle,1,GB,2006
1482,W2126094488,anystyle,1,SI,2003
1483,W2032641371,anystyle,1,US,2011
1483,W1532736851,anystyle,1,NL,2010
1483,W2063389094,anystyle,1,US,2003
1483,W2003370949,anystyle,1,US,2006
1483,W2111183635,anystyle,1,US,2006
1483,W2108205486,anystyle,1,US,2005
1483,W2075826340,anystyle,1,CA,2009
1484,W2118095865,anystyle,1,GB,2010
1485,W1503669979,anystyle,1,US,1993
1485,W2321883869,anystyle,1,US,1991
1486,W2047111393,anystyle,1,US,1992
1487,W1997071389,anystyle,1,GB,1992
1488,W2950193311,anystyle,1,CH;US,2011
1488,W754249672,anystyle,1,DE;IT,2009
1491,W2144324336,anystyle,1,DE,2011
1492,W2100585253,anystyle,1,MX,2012
1493,W1552604813,anystyle,0.9815384615384616,CA;FR,1997
1493,W2155322595,anystyle,1,CA,1980
1493,W1666289648,anystyle,1,GB,1998
1493,W1780472831,anystyle,1,DE,2002
1494,W2004587985,anystyle,1,US,2008
1494,W4246212442,anystyle,1,US,2009
1495,W1979471112,anystyle,0.988095238095238,GB,2005
1495,W2033420318,anystyle,1,US,2007
1496,W2019025183,anystyle,1,IE,2006
1496,W2169778455,anystyle,1,CN,2007
1496,W2134614734,anystyle,1,CH;DE,2009
1496,W89301254,anystyle,1,DE,2003
1496,W2134097102,anystyle,1,US,2004
1496,W2151103935,anystyle,1,CA,2004
1496,W2005035880,anystyle,1,CN,2008
1496,W2129884094,anystyle,1,IL,2007
1496,W2065638089,anystyle,1,US,2003
1497,W695700,anystyle,1,FR;GR,2007
1497,W1993977866,anystyle,1,DE,2011
1498,W3147331073,anystyle,1,US,2010
1498,W2154331289,anystyle,1,US,2006
1498,W1967820447,anystyle,1,US,2006
1501,W2017323173,anystyle,1,TW,2009
1503,W2042117803,anystyle,1,GB,2009
1503,W2015646678,anystyle,1,US,2009
1504,W4211148787,anystyle,1,GB,2001
1505,W2070103088,anystyle,0.9621621621621622,AU;MY,2009
1506,W2081267498,anystyle,1,IL,1998
1506,W1574320860,anystyle,1,MX,2008
1507,W2325840117,anystyle,1,GB,2011
1507,W2118537526,anystyle,1,US,1998
1507,W2129119089,anystyle,1,US,2001
1507,W2065218635,anystyle,1,IL,2004
1507,W7001530380,anystyle,1,CH,2010
1507,W1570651926,anystyle,1,IE,2008
1508,W2140772294,anystyle,1,US,2007
1509,W2019096529,anystyle,1,US,2010
1509,W1875261861,anystyle,1,CA,2005
1509,W2490557014,anystyle,1,US,2013
1511,W2014864037,anystyle,1,AU,2006
1511,W2054151502,anystyle,1,US,2007
1511,W2186423839,anystyle,1,TR,2007
1512,W1592805114,anystyle,1,CA,2008
1512,W2117180230,anystyle,1,NL,2007
1512,W2066464964,anystyle,1,GB,2005
1512,W4244743760,anystyle,1,US,2006
1512,W2040162312,anystyle,1,US,2004
1512,W4241151676,anystyle,1,US,2004
1512,W2502482532,anystyle,1,GB,2010
1512,W2092743872,anystyle,0.984564393939394,DE;GB,2011
1514,W4247522292,anystyle,1,US,1998
1514,W2033786417,anystyle,1,US,2003
1514,W1974087763,anystyle,1,US,1993
1514,W2095069785,anystyle,1,US,2010
1514,W2137334650,anystyle,1,GB,2001
1514,W2002156209,anystyle,1,US,1995
1514,W2031474728,anystyle,1,IL,2006
1514,W2064359092,anystyle,0.9866156315594518,US,1983
1514,W2118279084,anystyle,1,GB,2004
1514,W2021392329,anystyle,1,US,1970
1514,W2097532520,anystyle,1,GR,2001
1514,W2167489963,anystyle,1,TW;US,2003
1515,W2051508702,anystyle,1,US,1981
1515,W2097991536,anystyle,0.9978021978021978,US,1983
1515,W165948429,anystyle,1,CA,1993
1515,W2891249152,anystyle,1,US,2005
1516,W2482201216,anystyle,1,GB,1972
1516,W2016012873,anystyle,1,GB,1977
1517,W1964678744,anystyle,0.963265306122449,CH;US,2009
1517,W2477855741,anystyle,1,NO;PT,2010
1519,W2097706568,anystyle,1,US,1987
1520,W2137426032,anystyle,1,US,2007
1520,W2018041479,anystyle,1,US,2010
1520,W2553040726,anystyle,1,US,2013
1520,W3105155400,anystyle,1,PL,2004
1520,W2171674491,anystyle,1,AU,2010
1520,W2070103088,anystyle,1,AU;MY,2009
1521,W4243919672,anystyle,1,GB;US,2001
1521,W2051887480,anystyle,1,FI,2011
1521,W2070103088,anystyle,1,AU;MY,2009
1521,W2040075948,anystyle,1,GB,2001
1522,W2033595959,anystyle,1,US,2002
1524,W1906503946,anystyle,1,US,2001
1525,W1987469653,anystyle,1,CA,2004
1525,W1979135380,anystyle,1,GB,1998
1525,W2500977095,anystyle,1,US,2008
1526,W2274383844,anystyle,0.9655172413793104,FR,2010
1526,W121769347,anystyle,1,GB,2011
1526,W2614137764,anystyle,1,FR,2009
1528,W2139618209,anystyle,1,FI,2009
1528,W2511479263,anystyle,1,US,2007
1528,W4240454569,anystyle,1,DE,2008
1528,W2036242330,anystyle,1,GB,2009
1529,W2110764733,anystyle,1,CA;US,2007
1529,W2019999690,anystyle,1,DE,2011
1530,W1978584603,anystyle,1,DE,2010
1531,W2457143,anystyle,1,GB,2001
1531,W2122322468,anystyle,1,US,2006
1531,W2127990839,anystyle,1,US,2002
1532,W1485109029,anystyle,1,DE,2003
1532,W2089241138,anystyle,1,GB,1989
1532,W1977304153,anystyle,1,US,1981
1532,W2045194962,anystyle,1,DE,1979
1533,W1997071389,anystyle,1,GB,1992
1534,W2105594594,anystyle,1,US,1986
1534,W2147965298,anystyle,1,US,2000
1534,W4235330398,anystyle,1,US,1981
1534,W1593934207,anystyle,1,DE;NL,2006
1534,W1516789863,anystyle,1,DE;NL,2010
1534,W2156991152,anystyle,1,DE,2004
1534,W2119374145,anystyle,1,JP,2002
1535,W8437397,anystyle,1,KR,1984
1535,W1565206031,anystyle,1,US,1999
1535,W1935857547,anystyle,1,DE;NL,1998
1535,W1798089913,anystyle,1,CA,1994
1535,W2130103520,anystyle,1,US,1994
1535,W2151554678,anystyle,1,US,1997
1536,W186150023,anystyle,1,DE,2019
1536,W2071943868,anystyle,1,US,2000
1536,W1981920898,anystyle,1,DE;ES;IE;NL,2012
1536,W37352174,anystyle,1,GB,2006
1537,W2046020929,anystyle,1,US,2005
1537,W3123518987,anystyle,1,GR;US,2006
1537,W1591007150,anystyle,1,PT,2008
1538,W2133160781,anystyle,1,AU;HK,2003
1538,W2118020653,anystyle,1,IT,2002
1538,W1994740746,anystyle,1,US,2004
1538,W11540594,anystyle,1,US,2007
1543,W2478371279,anystyle,1,US,2013
1543,W6925595407,anystyle,0.9615384615384616,US,2013
1549,W2053804523,anystyle,1,GB,2005
1551,W2091442045,anystyle,1,IE;US,1993
1552,W1491606790,anystyle,1,MA,2010
1552,W4205750522,anystyle,1,FR,2009
1556,W1516789863,anystyle,1,DE;NL,2010
1556,W1581547891,anystyle,1,DE;NL,2011
1557,W2105395040,anystyle,1,TW,2005
1557,W1990976049,anystyle,1,US,2005
1557,W2028842220,anystyle,0.9500214776632302,FR,2011
1557,W2147880316,anystyle,1,US,2001
1557,W1981791873,anystyle,1,US,2005
1557,W1964879903,anystyle,1,US,2009
1557,W2097682512,anystyle,1,DE,2007
1558,W748204814,anystyle,1,US,2019
1559,W1499244104,anystyle,1,CA,2011
1559,W2003867816,anystyle,1,CA,1996
1559,W2098327022,anystyle,1,NL;US,1995
1560,W2155171486,anystyle,1,US,2007
1561,W2006616005,anystyle,1,ES,2007
1561,W2155171486,anystyle,1,US,2007
1562,W2039857112,anystyle,1,US,1988
1562,W1991291418,anystyle,1,CA,2008
1562,W1658543218,anystyle,1,CA,2012
1564,W2149140320,anystyle,1,DE,2011
1566,W2112167028,anystyle,1,US,2010
1566,W2235289537,anystyle,1,BD,1994
1568,W2234154942,anystyle,1,GB,2010
1568,W1993977866,anystyle,1,DE,2011
1572,W2032190725,anystyle,1,CN,2010
1572,W1983704199,anystyle,1,US,2008
1572,W2124917259,anystyle,1,DE,2011
1572,W4206220710,anystyle,1,GB,2010
1572,W1994326726,anystyle,1,US,2005
1573,W2476395526,anystyle,1,US,2003
1574,W2065468945,anystyle,1,DE,2012
1577,W2096101609,anystyle,1,CH,2007
1578,W286430144,anystyle,1,US,2011
1578,W246714797,anystyle,1,US,2011
1580,W2013369170,anystyle,1,GB;US,2015
1581,W2092847110,anystyle,1,CA,1986
1582,W4243260509,anystyle,1,US,1990
1582,W4243260509,anystyle,1,US,1990
1585,W2253621663,anystyle,1,US,2009
1585,W2322999553,anystyle,1,US,1988
1586,W4246502257,anystyle,1,US,1972
1586,W304967268,anystyle,1,US,2007
1586,W1798089913,anystyle,1,CA,1994
1586,W2134031328,anystyle,1,US,2003
1587,W2051405067,anystyle,1,GB;IE;US,2010
1587,W7032023249,anystyle,1,JP,2008
1587,W1979569538,anystyle,1,GB,2011
1588,W2498912814,anystyle,1,JP,2005
1588,W2159918425,anystyle,1,DE,2007
1588,W2019096529,anystyle,1,US,2010
1589,W2123139556,anystyle,1,US,2010
1589,W2093194075,anystyle,1,DE;GB,2012
1589,W1999111115,anystyle,1,BE,2010
1589,W2124917259,anystyle,1,DE,2011
1589,W2045812729,anystyle,1,DE,2002
1589,W2105045857,anystyle,1,US,1998
1592,W2014864037,anystyle,1,AU,2006
1592,W6906653474,anystyle,1,US,2025
1592,W2053967177,anystyle,1,US,2001
1592,W2146793826,anystyle,1,PL,2011
1593,W2014864037,anystyle,1,AU,2006
1593,W2118537526,anystyle,1,US,1998
1593,W2060978735,anystyle,1,US,1998
1593,W2146793826,anystyle,1,PL,2011
1594,W2293651818,anystyle,1,SG,2002
1594,W2108333603,anystyle,1,US,2009
1594,W2290931995,anystyle,1,US,2011
1594,W279271875,anystyle,1,US,1992
1597,W2171707538,anystyle,1,DE,2001
1598,W1546552670,anystyle,1,US,2008
1598,W1975392791,anystyle,1,US,2005
1598,W2105151156,anystyle,1,US,2006
1598,W1645623507,anystyle,1,US,2008
1598,W1967958282,anystyle,1,US,2011
1598,W2101524054,anystyle,1,CH;FR,2007
1598,W1863227302,anystyle,1,US,1991
1598,W2169858038,anystyle,1,US,2009
1601,W1499006725,anystyle,1,DE;DK;NL,2012
1601,W1593934207,anystyle,1,DE;NL,2006
1601,W1581547891,anystyle,1,DE;NL,2011
1601,W2097508847,anystyle,1,DK,2007
1601,W3142229559,anystyle,1,KR,2007
1601,W2167858346,anystyle,1,ES;GB,2003
1601,W4241044671,anystyle,1,US,2012
1601,W2166894669,anystyle,1,CA,2002
1601,W1689644917,anystyle,1,IE;IT,2007
1602,W4236036072,anystyle,0.9731343283582088,AU,2006
1602,W2251853001,anystyle,1,RO,2012
1602,W1544505227,anystyle,1,DE;ES,2010
1604,W123719442,anystyle,1,GB,2012
1604,W2071257110,anystyle,1,DE,1991
1604,W2232818058,anystyle,1,RU;US,2010
1604,W2314883097,anystyle,1,US,1983
1605,W2097061332,anystyle,1,GB,2010
1605,W1999730404,anystyle,1,GB,2011
1605,W2112390708,anystyle,1,US,2015
1605,W2030868177,anystyle,1,DE,2008
1605,W1999591000,anystyle,1,GB,2007
1606,W2186524564,anystyle,1,IT,2012
1606,W2527241226,anystyle,0.987878787878788,DE,2010
1607,W2127192518,anystyle,1,GB,2011
1608,W2768817266,anystyle,1,US,2011
1608,W2100026518,anystyle,1,US,2010
1611,W2992359569,anystyle,1,NL;US,1972
1611,W2163685257,anystyle,1,US,1992
1611,W279271875,anystyle,1,US,1992
1611,W1823329909,anystyle,1,US,2000
1611,W3168009298,anystyle,1,US,2020
1611,W2038651474,anystyle,1,CA,2006
1612,W2081514874,anystyle,1,US,2007
1612,W2040162312,anystyle,1,US,2004
1612,W4241151676,anystyle,1,US,2004
1612,W2095069785,anystyle,1,US,2010
1612,W4211134195,anystyle,1,IL;US,2008
1612,W2146793826,anystyle,1,PL,2011
1612,W2033098905,anystyle,1,US,2011
1612,W2092743872,anystyle,0.984423076923077,DE;GB,2011
1613,W2014864037,anystyle,1,AU,2006
1613,W2117180230,anystyle,1,NL,2007
1613,W2040162312,anystyle,1,US,2004
1613,W4241151676,anystyle,1,US,2004
1613,W2072422415,anystyle,1,US,2008
1613,W2146793826,anystyle,1,PL,2011
1614,W2077832206,anystyle,1,US,2012
1615,W2047224058,anystyle,1,CA,2012
1615,W2160630045,anystyle,1,US,2009
1615,W2601870390,anystyle,1,US,2012
1615,W2145837009,anystyle,1,US,2011
1616,W2149151630,anystyle,1,FR;GB;US,2012
1616,W2476395526,anystyle,1,US,2003
1617,W2065139259,anystyle,1,CA,2010
1622,W2313469048,anystyle,1,US,1976
1624,W1992715089,anystyle,1,US,2012
1624,W2065139259,anystyle,1,CA,2010
1624,W2059590932,anystyle,1,US,2006
1625,W2065139259,anystyle,1,CA,2010
1625,W2160133849,anystyle,1,CA;NL,2012
1627,W1975989409,anystyle,1,US,2008
1627,W3142588439,anystyle,1,US,NA
1629,W2322582211,anystyle,1,NL,2000
1630,W2071902141,anystyle,1,US,1985
1630,W4211187293,anystyle,1,ES,2009
1630,W2021540580,anystyle,1,SE,2010
1630,W4240578951,anystyle,1,SE,2009
1630,W2090017022,anystyle,1,HK,1999
1630,W2145234608,anystyle,1,US,2005
1630,W6892457839,anystyle,1,FR,2006
1630,W2950148221,anystyle,1,NL;SE,2011
1630,W2150569271,anystyle,1,US,1975
1630,W2159737986,anystyle,1,US,1982
1630,W2161564750,anystyle,1,IL,1983
1630,W2141272607,anystyle,1,NL;US,2011
1630,W2113190934,anystyle,1,US,1995
1630,W4239006905,anystyle,1,US,1975
1630,W2159569041,anystyle,1,US,2012
1631,W2295693316,anystyle,1,US,1996
1631,W1791635689,anystyle,1,US,2010
1632,W2122172122,anystyle,1,US,2011
1633,W2081514874,anystyle,1,US,2007
1633,W1542485741,anystyle,1,AU;CA;GB,2010
1633,W4244743760,anystyle,1,US,2006
1633,W2040162312,anystyle,1,US,2004
1633,W2892687524,anystyle,1,US,2011
1633,W1492556827,anystyle,0.986206896551724,GB,2012
1633,W2117180230,anystyle,1,NL,2007
1635,W2832198302,anystyle,1,BR,2010
1635,W1250679509,anystyle,1,BG;ES;US,2011
1635,W1573733520,anystyle,1,IT,2008
1635,W2162237094,anystyle,0.9789473684210528,US,2010
1636,W1582588624,anystyle,1,DE;IE,2008
1636,W1560757032,anystyle,1,IT;US,2010
1636,W2110372823,anystyle,1,NL,2013
1637,W1508029622,anystyle,1,ES,2010
1637,W2020740057,anystyle,1,GB;US,2011
1637,W2232943036,anystyle,1,US,2010
1637,W2034206760,anystyle,1,US,2010
1637,W4238443967,anystyle,1,DE;GB,2011
1637,W1585360772,anystyle,1,US,2001
1637,W2250625331,anystyle,1,GB,2015
1637,W2050054881,anystyle,1,AT;DE,2012
1637,W2023363262,anystyle,1,US,2010
1639,W2160001313,anystyle,1,US,2009
1639,W2466298811,anystyle,1,US,2009
1639,W2069582578,anystyle,0.9607142857142856,US,2005
1640,W1513441237,anystyle,1,FR,2006
1640,W2071472314,anystyle,1,US,1976
1640,W1975280008,anystyle,1,CA;US,1973
1640,W2045194962,anystyle,1,DE,1979
1640,W2069188354,anystyle,0.9888106416275432,GB,1989
1640,W1550506917,anystyle,1,GB,2009
1640,W2007634252,anystyle,1,US,1987
1641,W1539552652,anystyle,1,NL,2011
1641,W2184810749,anystyle,1,NL,2012
1642,W1999814814,anystyle,1,CA;US,2010
1642,W1752237536,anystyle,1,US,2012
1642,W2066645370,anystyle,1,PT;US,2011
1642,W1971719336,anystyle,1,CA,2009
1645,W2504121612,anystyle,1,US,2012
1645,W2120734245,anystyle,1,GB,2006
1645,W4298513266,anystyle,0.9894736842105264,FR;US,1998
1647,W2151999543,anystyle,1,AU,2006
1647,W2105046342,anystyle,1,US,2004
1647,W2074709118,anystyle,1,US,2005
1647,W2165715280,anystyle,1,US,2001
1647,W2137806997,anystyle,1,US,2002
1647,W1585089348,anystyle,1,JP,2009
1647,W2127127580,anystyle,1,FI,2008
1647,W2147776155,anystyle,1,AT;JP,2009
1647,W2037569144,anystyle,1,HK,2008
1647,W1491797991,anystyle,1,DE;US,2005
1647,W2119350939,anystyle,1,DK;GB,2006
1647,W2100018893,anystyle,1,US,2005
1647,W2155351433,anystyle,1,CN,2003
1648,W1696340651,anystyle,1,GB,2010
1648,W2034141601,anystyle,1,NL;US,2009
1649,W2013490357,anystyle,1,CN,2010
1649,W2091780959,anystyle,1,EE;US,1990
1649,W2171674491,anystyle,1,AU,2010
1650,W2032218568,anystyle,0.9515789473684212,IL,2012
1651,W2139445257,anystyle,1,BE,2012
1651,W1490292573,anystyle,0.9914688128772636,FR,2001
1651,W2167417018,anystyle,0.9829787234042552,RU,2010
1651,W2146793826,anystyle,1,PL,2011
1651,W2117180230,anystyle,1,NL,2007
1657,W2122080230,anystyle,1,GB,2006
1657,W2337179679,anystyle,1,CH,2012
1657,W2017483096,anystyle,0.9741758241758242,PE;US,2001
1657,W2032503839,anystyle,1,US,1997
1658,W2011977264,anystyle,1,US,1981
1658,W2000569830,anystyle,1,US,1994
1658,W2068106061,anystyle,1,US,2006
1658,W1520158417,anystyle,1,US,2013
1658,W2896968184,anystyle,1,JM,2012
1661,W2033154143,anystyle,1,IT,2007
1661,W2014949296,anystyle,1,IT,2007
1661,W1598692378,anystyle,1,DE;IT,2004
1661,W1540299793,anystyle,1,IE;IL,2012
1666,W2251758222,anystyle,1,US,2012
1666,W2158195707,anystyle,1,GB;US,1999
1666,W2151631470,anystyle,1,US,1992
1666,W2114084204,anystyle,1,US,2004
1666,W2097606805,anystyle,1,US,2003
1666,W2167072947,anystyle,1,US,2002
1666,W3140899032,anystyle,1,US,2002
1666,W3152441428,anystyle,1,US,2002
1666,W2100613188,anystyle,1,SK;US,2005
1666,W1972641242,anystyle,1,US,1997
1666,W2547255185,anystyle,1,IN,2016
1666,W2004763266,anystyle,1,US,2009
1666,W2138199375,anystyle,1,US,2002
1666,W2158604298,anystyle,1,US,2008
1666,W59466250,anystyle,1,US,2008
1666,W2105963649,anystyle,1,DK;NL;SI,2003
1666,W2019433909,anystyle,1,US,1996
1666,W2087556608,anystyle,1,US,2003
1668,W6925248474,anystyle,1,US,2012
1669,W2127192518,anystyle,0.9829787234042552,GB,2011
1670,W4239343758,anystyle,0.9775280898876404,US,2007
1673,W2009031793,anystyle,1,US,2005
1673,W2128724692,anystyle,0.9972602739726028,US,2008
1673,W1974178397,anystyle,1,US,2006
1674,W2030972446,anystyle,1,DE,2010
1674,W2127192518,anystyle,1,GB,2011
1674,W2160133849,anystyle,1,CA;NL,2012
1675,W1983721404,anystyle,1,SI,2006
1675,W2596969499,anystyle,1,GB;IT,2005
1675,W4248437541,anystyle,1,US,1995
1675,W2603324824,anystyle,1,GB,2007
1677,W1972309850,anystyle,1,US,2005
1677,W2120438589,anystyle,1,DE;IL,2004
1677,W2016743875,anystyle,1,ES,2007
1677,W2014693370,anystyle,1,US,2005
1679,W2001932471,anystyle,1,US,2010
1681,W2103129828,anystyle,1,US,2012
1681,W2409540396,anystyle,0.99568345323741,US,2009
1685,W2054920719,anystyle,1,AU,2012
1686,W2003494254,anystyle,1,GB;US,2011
1686,W2030972446,anystyle,1,DE,2010
1686,W2298585625,anystyle,1,GB,2006
1686,W1532077989,anystyle,1,AU;CA;GB,2010
1687,W2065327270,anystyle,1,CA,2002
1687,W1984472853,anystyle,1,CA,2006
1687,W2055602674,anystyle,1,GB,2006
1688,W1569709747,anystyle,1,IT,2003
1688,W173640133,anystyle,1,AT;IE;IT,2012
1688,W1986930961,anystyle,1,US,2009
1688,W2070080270,anystyle,1,GB,2010
1690,W84421257,anystyle,1,AU,2003
1690,W1556818555,anystyle,1,DE;NL,2010
1690,W4390911412,anystyle,1,DE,2004
1690,W136640197,anystyle,1,DE,2010
