id,publication_year,type,countries_str,n_countries
https://openalex.org/W2972639076,2019,book-chapter,DE,1
https://openalex.org/W2566363214,2015,article,NA,0
https://openalex.org/W2941643950,2019,book-chapter,HK;PK,2
https://openalex.org/W3040504253,2020,article,NA,0
https://openalex.org/W2896266377,2018,article,IT,1
https://openalex.org/W3188466033,2021,article,DZ,1
https://openalex.org/W3156580885,2021,article,CA;US,2
https://openalex.org/W3193742461,2021,article,CN,1
https://openalex.org/W4224299858,2022,article,MX,1
https://openalex.org/W4285325506,2021,article,CN,1
https://openalex.org/W3108514304,2020,article,NA,0
https://openalex.org/W3048714420,2020,article,CN;IN,2
https://openalex.org/W170651219,2003,book-chapter,PT,1
https://openalex.org/W2962594763,2019,article,NA,0
https://openalex.org/W1992669653,2010,article,NA,0
https://openalex.org/W2699217138,2017,article,NA,0
https://openalex.org/W1965753998,2003,article,NA,0
https://openalex.org/W2153947402,2008,article,NA,0
https://openalex.org/W2767106145,2018,article,SE;US,2
https://openalex.org/W2989219518,2019,article,AE;NZ;SY,3
https://openalex.org/W2109268594,2014,review,US,1
https://openalex.org/W2469055036,2016,article,AU;US,2
https://openalex.org/W4240977097,1992,book,NA,0
https://openalex.org/W3114304902,2020,article,NA,0
https://openalex.org/W4206206939,1980,book,NA,0
https://openalex.org/W2943846412,2019,article,CA;US,2
https://openalex.org/W3166620788,2021,article,CA;DE;US,3
https://openalex.org/W3142512759,2021,article,US,1
https://openalex.org/W4283079012,2022,article,US,1
https://openalex.org/W2274613125,2015,article,NA,0
https://openalex.org/W4308329707,2022,book,NA,0
https://openalex.org/W1836023969,2005,book-chapter,US,1
https://openalex.org/W2886186188,2018,preprint,DE,1
https://openalex.org/W2998917644,2020,article,CH,1
https://openalex.org/W2983985871,2020,article,CZ,1
https://openalex.org/W3177107703,2021,book-chapter,FR,1
https://openalex.org/W2565108440,2016,article,SK,1
https://openalex.org/W2810374649,1942,article,NA,0
https://openalex.org/W2032937463,2006,article,IN,1
https://openalex.org/W2929763154,2019,review,CZ,1
https://openalex.org/W3128480051,2020,book-chapter,DE,1
https://openalex.org/W2802909724,2018,article,IE,1
https://openalex.org/W3011648365,2020,article,IT,1
https://openalex.org/W4251845942,2019,book-chapter,NA,0
https://openalex.org/W599084303,2005,book,NA,0
https://openalex.org/W2472359094,1898,article,NA,0
https://openalex.org/W2106330634,2010,article,NL,1
https://openalex.org/W2943571539,2019,book-chapter,NA,0
https://openalex.org/W1487878873,1998,book-chapter,CH,1
https://openalex.org/W379597611,1988,book,NA,0
https://openalex.org/W2744828047,2017,article,SE,1
https://openalex.org/W4226109577,2022,article,CA;IL,2
https://openalex.org/W3207323579,2021,book-chapter,NA,0
https://openalex.org/W3208436164,2021,book,NA,0
https://openalex.org/W2093862925,1980,article,NA,0
https://openalex.org/W2580794617,2011,article,IT,1
https://openalex.org/W561045662,1993,book,NA,0
https://openalex.org/W636897184,1998,book,NA,0
https://openalex.org/W2331704999,1975,article,NA,0
https://openalex.org/W2760900241,2017,book,NA,0
https://openalex.org/W640875200,2012,book,NA,0
https://openalex.org/W4205329921,2010,book-chapter,NA,0
https://openalex.org/W4214715252,2012,book,NA,0
https://openalex.org/W4206723821,2008,article,NA,0
https://openalex.org/W2077563243,2014,article,CN,1
https://openalex.org/W2055309160,2009,article,NA,0
https://openalex.org/W4231467394,2009,article,CN;US,2
https://openalex.org/W623005420,2014,book,NA,0
https://openalex.org/W2346975490,2016,article,CN;US,2
https://openalex.org/W2801684849,2018,article,GB,1
https://openalex.org/W4225647599,2022,article,CN,1
https://openalex.org/W1682095442,2000,article,US,1
https://openalex.org/W3139308213,2021,book-chapter,NA,0
https://openalex.org/W4299905042,2018,book,NA,0
https://openalex.org/W2995307793,2019,article,BE;CN,2
https://openalex.org/W4245070882,2019,book,GB,1
https://openalex.org/W4366809035,2023,article,NA,0
https://openalex.org/W4318461653,2023,article,CN,1
https://openalex.org/W1491407205,2000,article,NA,0
https://openalex.org/W29476967,2012,article,SE,1
https://openalex.org/W143115998,2010,article,IR,1
https://openalex.org/W1482921657,2004,article,FR;GB;US,3
https://openalex.org/W1574554264,2010,article,FR,1
https://openalex.org/W2936403407,2019,article,BE;CN,2
https://openalex.org/W624848986,2006,book,CN;HK;SG;TW;US,5
https://openalex.org/W112687860,2005,article,NA,0
https://openalex.org/W2766865668,2017,article,CN,1
https://openalex.org/W2941090178,2019,article,CN,1
https://openalex.org/W3186988163,2021,article,HU,1
https://openalex.org/W2799303909,1988,article,NA,0
https://openalex.org/W2900507746,2018,article,BE;CN,2
https://openalex.org/W2339225629,2016,article,NA,0
https://openalex.org/W3019189196,2020,article,AU;BE;CN,3
https://openalex.org/W4387653485,2023,article,CN,1
https://openalex.org/W4381057490,2023,article,CN,1
https://openalex.org/W1564627696,2002,article,FR,1
https://openalex.org/W597624300,1998,article,NA,0
https://openalex.org/W1937169166,2011,article,PL,1
https://openalex.org/W3211436141,2016,article,NA,0
https://openalex.org/W2092069491,2013,article,CN,1
https://openalex.org/W112447293,2008,article,IR,1
https://openalex.org/W2754382469,2017,article,GB,1
https://openalex.org/W1965370068,2004,article,BE;CA;CH;CN,4
https://openalex.org/W3046889269,2020,article,GB;MO;US,3
https://openalex.org/W4318825524,2023,book-chapter,HK;MO,2
https://openalex.org/W1499061759,2014,book,NA,0
https://openalex.org/W4254103918,1990,article,NA,0
https://openalex.org/W1543887412,2003,editorial,NA,0
https://openalex.org/W4246290529,2020,book,NA,0
https://openalex.org/W409427477,2005,book,NA,0
https://openalex.org/W572419772,2004,book,NA,0
https://openalex.org/W1999187286,2010,article,GB,1
https://openalex.org/W127688282,2012,book-chapter,ES,1
https://openalex.org/W43197556,2013,book,GB,1
https://openalex.org/W2999282340,2000,article,NA,0
https://openalex.org/W397712249,2004,book,NA,0
https://openalex.org/W2118975565,2003,article,GB,1
https://openalex.org/W2113134176,2007,article,NA,0
https://openalex.org/W2138761920,1987,article,NA,0
https://openalex.org/W2061443933,2005,article,AE;EG,2
https://openalex.org/W565284717,2011,book,NA,0
https://openalex.org/W1987535350,2007,article,PK,1
https://openalex.org/W2406102681,2008,article,GB,1
https://openalex.org/W1971714722,2010,article,GB,1
https://openalex.org/W2000447173,2002,article,US,1
https://openalex.org/W4250866126,2010,article,HU;PL,2
https://openalex.org/W2913240921,2000,article,NA,0
https://openalex.org/W2053582137,2004,article,US,1
https://openalex.org/W2132585910,2009,article,IR,1
https://openalex.org/W2072754671,2009,article,US,1
https://openalex.org/W2536985167,2011,article,IR,1
https://openalex.org/W2140811106,2009,article,NA,0
https://openalex.org/W1988570144,2010,article,IR,1
https://openalex.org/W2022512635,1991,article,NA,0
https://openalex.org/W1972326985,2010,article,IR,1
https://openalex.org/W2082690166,2003,article,US,1
https://openalex.org/W2395229633,2000,article,AU;KR,2
https://openalex.org/W2148018229,2007,article,GB,1
https://openalex.org/W1984718886,2011,article,IR;US,2
https://openalex.org/W170639393,2014,book-chapter,IT,1
https://openalex.org/W2001489097,2007,article,JP;TW,2
https://openalex.org/W2264874414,2010,article,IR,1
https://openalex.org/W2081348157,2006,article,DE;DK,2
https://openalex.org/W269497664,2012,book-chapter,CN,1
https://openalex.org/W574930003,2014,book,NA,0
https://openalex.org/W2552843868,2010,article,NA,0
https://openalex.org/W2914560649,2002,paratext,NA,0
https://openalex.org/W2913558104,1997,paratext,NA,0
https://openalex.org/W2118456496,2010,paratext,NA,0
https://openalex.org/W2764295157,2007,dissertation,NA,0
https://openalex.org/W2914133405,2001,article,NA,0
https://openalex.org/W1528113760,2003,book,NA,0
https://openalex.org/W1563918824,2005,book,US,1
https://openalex.org/W576097862,1987,book-chapter,NL,1
https://openalex.org/W2014148139,2015,book,ES,1
https://openalex.org/W1964380916,2000,article,SG,1
https://openalex.org/W576334654,2003,article,NA,0
https://openalex.org/W2132231698,1987,book,NA,0
https://openalex.org/W2033774834,2005,article,NA,0
https://openalex.org/W2013940702,2001,article,GB,1
https://openalex.org/W1947556930,2005,book,ES,1
https://openalex.org/W1542733467,2004,book,GB,1
https://openalex.org/W1504836561,2003,book,NA,0
https://openalex.org/W1523757066,2004,book,NA,0
https://openalex.org/W2145236138,2004,article,AU,1
https://openalex.org/W1984422976,2005,article,GB,1
https://openalex.org/W2092642972,2002,article,CN;HK,2
https://openalex.org/W2087751240,2003,article,FI,1
https://openalex.org/W604593404,2007,book,NA,0
https://openalex.org/W2145027252,2012,article,GB,1
https://openalex.org/W1608386140,2013,article,NA,0
https://openalex.org/W2328140593,2012,article,US,1
https://openalex.org/W1757654427,2010,book,DK;US,2
https://openalex.org/W2488544459,2012,book-chapter,NA,0
https://openalex.org/W2511477705,2016,book,DE,1
https://openalex.org/W1510942509,2011,book,GB,1
https://openalex.org/W2127672403,1998,article,US,1
https://openalex.org/W1173167889,2004,article,NA,0
https://openalex.org/W2307455379,2014,book,AU,1
https://openalex.org/W2325637306,2014,article,NA,0
https://openalex.org/W2100063421,2014,article,MY,1
https://openalex.org/W2069443497,2006,article,NZ,1
https://openalex.org/W2503283151,2012,book,AT;GB,2
https://openalex.org/W1522263875,2002,article,NA,0
https://openalex.org/W2113028799,2008,article,AU,1
https://openalex.org/W2498342926,2011,book,GB,1
https://openalex.org/W2142977485,2014,article,IE,1
https://openalex.org/W1963944251,2010,article,ES,1
https://openalex.org/W2324954577,2014,article,ZA,1
https://openalex.org/W642723123,2012,article,NA,0
https://openalex.org/W1590606412,2012,book-chapter,GB;PL,2
https://openalex.org/W2041565438,2006,article,AU,1
https://openalex.org/W2400222498,2010,book-chapter,US,1
https://openalex.org/W2463708849,2014,book,NA,0
https://openalex.org/W1555109514,2002,book,NA,0
https://openalex.org/W2133772495,2014,article,NA,0
https://openalex.org/W1434247398,2015,book,GB,1
https://openalex.org/W1977502804,2002,article,US,1
https://openalex.org/W2164867870,2013,article,CL,1
https://openalex.org/W825958804,2014,other,NA,0
https://openalex.org/W2461987660,2015,book,NA,0
https://openalex.org/W4300749016,1993,book,NA,0
https://openalex.org/W1593582017,2013,book,US,1
https://openalex.org/W1977915736,2004,article,GB,1
https://openalex.org/W2078875869,1991,article,US,1
https://openalex.org/W1605873790,1992,book-chapter,US,1
https://openalex.org/W2944010778,2014,book,US,1
https://openalex.org/W2009836421,2005,article,GB;US,2
https://openalex.org/W573150415,2012,book,NA,0
https://openalex.org/W2168868236,2004,article,CH,1
https://openalex.org/W4239887144,2004,book,GB,1
https://openalex.org/W2625523998,2015,article,NA,0
https://openalex.org/W4239484364,2004,book,NA,0
https://openalex.org/W2157515255,1999,article,NA,0
https://openalex.org/W4234633387,2007,book,NA,0
https://openalex.org/W571160062,1979,book,NA,0
https://openalex.org/W2005643425,2013,article,SE,1
https://openalex.org/W2008274828,2012,article,ES,1
https://openalex.org/W2485144538,2016,article,ES;JP;US,3
https://openalex.org/W4211242531,2015,book,GB,1
https://openalex.org/W622805367,2004,book,NA,0
https://openalex.org/W2163844356,2004,article,US,1
https://openalex.org/W2065672539,2004,article,DE;ES,2
https://openalex.org/W1985602840,2009,article,ES,1
https://openalex.org/W2039260777,2004,article,GB,1
https://openalex.org/W2133993935,2007,article,GB,1
https://openalex.org/W2404273937,2012,book,ES,1
https://openalex.org/W113659751,2012,article,NA,0
https://openalex.org/W4234492139,2012,book,NA,0
https://openalex.org/W2103251407,2011,article,CN;GB,2
https://openalex.org/W3210834922,1997,article,NA,0
https://openalex.org/W646509136,2014,article,NA,0
https://openalex.org/W648500371,1989,book,NA,0
https://openalex.org/W4234896921,2009,book-chapter,NA,0
https://openalex.org/W2292927514,2015,article,CN;HK,2
https://openalex.org/W3119270524,2016,book,NA,0
https://openalex.org/W1994292293,2009,article,AU,1
https://openalex.org/W2735924650,2013,article,NA,0
https://openalex.org/W2745393303,2015,article,NA,0
https://openalex.org/W2577875184,2008,article,RO,1
https://openalex.org/W3123635171,1994,article,ES,1
https://openalex.org/W2242472110,1883,book,NA,0
https://openalex.org/W2487638435,1883,book,NA,0
https://openalex.org/W2613360525,2016,book-chapter,NA,0
https://openalex.org/W3023704759,2002,book,NA,0
https://openalex.org/W2748713950,2014,book-chapter,NA,0
https://openalex.org/W2973731947,2019,other,NA,0
https://openalex.org/W627526582,2013,book,NA,0
https://openalex.org/W2396687563,2007,book-chapter,NA,0
https://openalex.org/W2089029652,1992,article,SK,1
https://openalex.org/W1511186454,2020,book-chapter,NA,0
https://openalex.org/W1996149054,2003,article,US,1
https://openalex.org/W3142264321,1988,article,NA,0
https://openalex.org/W2315312727,1988,article,NA,0
https://openalex.org/W2154843660,2007,article,US,1
https://openalex.org/W1503216460,2006,book,NA,0
https://openalex.org/W2049117339,1994,book,US,1
https://openalex.org/W2046823563,1995,article,NA,0
https://openalex.org/W2058287127,2008,article,GB;US,2
https://openalex.org/W2116132371,2010,article,GB;US,2
https://openalex.org/W1526476546,1987,book,NA,0
https://openalex.org/W1557227886,2013,article,GB;NO,2
https://openalex.org/W18856604,2002,book,NA,0
https://openalex.org/W2001131311,2011,article,US,1
https://openalex.org/W2136434542,2010,article,NO;US,2
https://openalex.org/W394539217,2008,article,NA,0
https://openalex.org/W2154824354,2010,article,US,1
https://openalex.org/W2100017338,2010,article,US,1
https://openalex.org/W1993053009,1996,article,AU;GB,2
https://openalex.org/W1484071695,1997,book,NA,0
https://openalex.org/W1600388698,2004,book,DK,1
https://openalex.org/W4214661875,2012,article,GB,1
https://openalex.org/W2090814611,2014,article,CA,1
https://openalex.org/W2146689405,2009,article,US,1
https://openalex.org/W2145892406,2013,article,CA;FR,2
https://openalex.org/W2503795580,2012,book-chapter,NA,0
https://openalex.org/W4243001764,2009,book,NA,0
https://openalex.org/W2239460928,2015,article,US,1
https://openalex.org/W3166363432,2017,article,NA,0
https://openalex.org/W1600278931,2007,review,NA,0
https://openalex.org/W4390592236,2023,book-chapter,NA,0
https://openalex.org/W591214913,2005,article,NA,0
https://openalex.org/W2088085674,2012,article,CA;US,2
https://openalex.org/W2105528702,2014,article,US,1
https://openalex.org/W2294518438,2015,article,NA,0
https://openalex.org/W2274095211,1961,article,NA,0
https://openalex.org/W2620059774,2012,book,NA,0
https://openalex.org/W2071436212,2004,article,US,1
https://openalex.org/W2188849270,2015,article,US,1
https://openalex.org/W942975193,2009,article,NA,0
https://openalex.org/W829557435,2014,article,US,1
https://openalex.org/W2398074016,2014,article,NA,0
https://openalex.org/W4245257185,2013,book,NA,0
https://openalex.org/W2296556682,2015,dissertation,NA,0
https://openalex.org/W2151103935,2004,article,CA,1
https://openalex.org/W4320800888,2005,book,NA,0
https://openalex.org/W2764603128,1991,book,NA,0
https://openalex.org/W3027234447,2019,book,NA,0
https://openalex.org/W4231108332,2008,article,GB;US,2
https://openalex.org/W4254877226,2007,article,NA,0
https://openalex.org/W4241926506,2002,book,NA,0
https://openalex.org/W2964325005,2016,article,NA,0
https://openalex.org/W4230869669,1987,article,NA,0
https://openalex.org/W3121398603,2010,article,US,1
https://openalex.org/W2093837706,1998,article,NA,0
https://openalex.org/W4247616212,2004,book,NA,0
https://openalex.org/W3011488282,2011,article,NA,0
https://openalex.org/W2018970719,2014,article,DE,1
https://openalex.org/W2290328918,2016,article,JP,1
https://openalex.org/W4205445130,2021,book,NA,0
https://openalex.org/W2141708876,2006,article,DE;US,2
https://openalex.org/W2066993925,2013,article,NA,0
https://openalex.org/W3044470419,2010,book,NA,0
https://openalex.org/W4320805009,2004,book,NA,0
https://openalex.org/W2624159573,2017,article,GB,1
https://openalex.org/W1512036602,2007,article,NA,0
https://openalex.org/W2318117771,2012,article,US,1
https://openalex.org/W2003045484,2014,article,CN,1
https://openalex.org/W2430785585,2016,article,NA,0
https://openalex.org/W2765672453,2017,article,NA,0
https://openalex.org/W1573928862,2012,article,HK;US,2
https://openalex.org/W2019029439,1995,article,NA,0
https://openalex.org/W2492768756,2014,book,DE;GB;GR;IT;PL,5
https://openalex.org/W2251906327,2017,article,GB,1
https://openalex.org/W2005374755,1995,article,EE,1
https://openalex.org/W4250653013,2016,book-chapter,NA,0
https://openalex.org/W2772256746,2016,article,NA,0
https://openalex.org/W2782876271,2017,article,US,1
https://openalex.org/W1562429275,2006,article,NA,0
https://openalex.org/W4238544704,1998,book,NA,0
https://openalex.org/W2044989430,2000,article,NA,0
https://openalex.org/W2129702528,2015,article,BE,1
https://openalex.org/W64581525,2018,book-chapter,US,1
https://openalex.org/W2325343629,1999,article,NA,0
https://openalex.org/W2168894761,2004,article,GB,1
https://openalex.org/W2170508806,2012,article,FR;US,2
https://openalex.org/W2053724458,2004,editorial,CA,1
https://openalex.org/W2154776925,2010,article,NA,0
https://openalex.org/W167016754,2001,article,US,1
https://openalex.org/W2050990045,2013,article,CA;US,2
https://openalex.org/W1487358904,2001,book,NA,0
https://openalex.org/W1766594731,2009,book-chapter,US,1
https://openalex.org/W2066520537,2013,article,US,1
https://openalex.org/W3143822685,2006,review,BN;NO,2
https://openalex.org/W4230683138,2006,book-chapter,US,1
https://openalex.org/W1565201084,2004,book-chapter,NZ,1
https://openalex.org/W168362576,2005,article,US,1
https://openalex.org/W2414372196,1974,article,NA,0
https://openalex.org/W4239544864,2007,book,NA,0
https://openalex.org/W2011816118,2003,article,JP,1
https://openalex.org/W352849039,2004,book,NA,0
https://openalex.org/W1987762341,2008,article,CA;US,2
https://openalex.org/W2174805484,2001,article,NA,0
https://openalex.org/W2418684042,2016,article,US,1
https://openalex.org/W1495837896,2004,book-chapter,US,1
https://openalex.org/W2108177663,2009,article,NL,1
https://openalex.org/W2154352790,2010,article,CA;PL,2
https://openalex.org/W3119615209,2016,article,HK,1
https://openalex.org/W1538632262,2014,article,FR;IT;NL,3
https://openalex.org/W2159569041,2012,article,US,1
https://openalex.org/W2060269306,1986,article,NA,0
https://openalex.org/W2053236531,1988,article,US,1
https://openalex.org/W2050365211,2011,article,US,1
https://openalex.org/W2112175176,2008,article,NA,0
https://openalex.org/W1925475774,2012,article,NA,0
https://openalex.org/W2077585839,2005,article,SE,1
https://openalex.org/W2094897889,2011,article,IT,1
https://openalex.org/W2004587985,2008,article,US,1
https://openalex.org/W2017522900,2007,book,GB,1
https://openalex.org/W2288777030,2015,book,NA,0
https://openalex.org/W4239075165,2003,book-chapter,TW,1
https://openalex.org/W1533922050,2011,article,NA,0
https://openalex.org/W2334523409,2016,article,NA,0
https://openalex.org/W2507901896,2016,article,US,1
https://openalex.org/W2151511199,2007,review,BN;NO,2
https://openalex.org/W1489838709,2002,book,AU,1
https://openalex.org/W4388064047,1998,book-chapter,NA,0
https://openalex.org/W2127923747,1987,article,MX;US,2
https://openalex.org/W2264709743,2001,article,NA,0
https://openalex.org/W3217457548,1987,article,NA,0
https://openalex.org/W2033079433,1993,article,BE,1
https://openalex.org/W4205806204,2009,book,NA,0
https://openalex.org/W4229530126,1993,article,BE,1
https://openalex.org/W2026543586,1978,article,GB,1
https://openalex.org/W1498017815,2003,book,US,1
https://openalex.org/W2048265032,1975,article,US,1
https://openalex.org/W575556124,1999,book,NA,0
https://openalex.org/W597511998,2002,book,NA,0
https://openalex.org/W2065294164,2004,article,DE;GB;PL,3
https://openalex.org/W2886105060,2018,article,CA;US,2
https://openalex.org/W2090847193,1997,article,US,1
https://openalex.org/W2511000912,2005,article,NA,0
https://openalex.org/W2101373412,2004,review,NA,0
https://openalex.org/W2083644728,1998,article,US,1
https://openalex.org/W2598934771,2017,article,US,1
https://openalex.org/W4299809648,1979,book,NA,0
https://openalex.org/W2169381307,1985,article,US,1
https://openalex.org/W2317235601,1957,article,NA,0
https://openalex.org/W565529487,2006,book,NA,0
https://openalex.org/W2064019694,1997,article,US,1
https://openalex.org/W1540523236,1964,book,NA,0
https://openalex.org/W272906365,2000,article,NA,0
https://openalex.org/W2025157233,1999,article,NA,0
https://openalex.org/W2806033318,2018,article,AU,1
https://openalex.org/W560220069,2013,book,US,1
https://openalex.org/W1534191908,2010,article,NA,0
https://openalex.org/W2123938550,2004,article,US,1
https://openalex.org/W2059829637,2013,article,CH,1
https://openalex.org/W2394472478,2006,article,CN,1
https://openalex.org/W2990151797,2017,article,NA,0
https://openalex.org/W3146114968,2006,article,CN,1
https://openalex.org/W630277432,1993,article,NA,0
https://openalex.org/W2025558965,2012,reference-entry,NA,0
https://openalex.org/W2798482203,1999,book,NA,0
https://openalex.org/W2953414702,2019,book,NA,0
https://openalex.org/W4231608070,2015,book,NA,0
https://openalex.org/W2953386293,2009,preprint,NL,1
https://openalex.org/W2971358608,2000,article,NA,0
https://openalex.org/W621087170,2009,book,DE,1
https://openalex.org/W2152930879,1964,article,NA,0
https://openalex.org/W4388117598,1997,book,NA,0
https://openalex.org/W1993468820,2010,article,DE,1
https://openalex.org/W1494810338,2004,book,NA,0
https://openalex.org/W3201950822,2009,book,NL;US,2
https://openalex.org/W2144682563,1994,article,NL,1
https://openalex.org/W599194285,2013,article,NA,0
https://openalex.org/W4213144874,2009,book-chapter,NA,0
https://openalex.org/W2051805554,2009,article,IT,1
https://openalex.org/W2038619888,2011,article,IT,1
https://openalex.org/W3155403665,1975,article,NA,0
https://openalex.org/W4249433944,1958,article,NA,0
https://openalex.org/W1944293283,2011,article,DE,1
https://openalex.org/W1488251671,2012,book,NA,0
https://openalex.org/W1243899647,2014,book,NA,0
https://openalex.org/W2035810146,1966,book,NA,0
https://openalex.org/W138011645,2008,book-chapter,DE,1
https://openalex.org/W2511674125,2009,book,NA,0
https://openalex.org/W1571586873,2011,article,NA,0
https://openalex.org/W398568833,2011,book,NA,0
https://openalex.org/W2897651845,2010,article,NA,0
https://openalex.org/W2145458149,1936,article,NA,0
https://openalex.org/W1585176748,2003,book,NA,0
https://openalex.org/W2001375544,2009,article,IT,1
https://openalex.org/W1971642633,2013,article,FI,1
https://openalex.org/W1496562433,2008,book,NA,0
https://openalex.org/W1987241149,1931,article,NA,0
https://openalex.org/W2069952639,2014,article,SE;TZ,2
https://openalex.org/W2560633068,1949,article,US,1
https://openalex.org/W266942290,1996,article,NA,0
https://openalex.org/W2091816993,1976,article,NA,0
https://openalex.org/W2162991343,2013,article,NA,0
https://openalex.org/W4210956176,2005,book,NA,0
https://openalex.org/W4232941952,2012,book-chapter,NA,0
https://openalex.org/W2045213951,2000,article,GB,1
https://openalex.org/W2559994263,2016,article,CN;US,2
https://openalex.org/W3195454764,1973,article,NA,0
https://openalex.org/W4242444787,2004,article,AE;CH,2
https://openalex.org/W2482590685,2014,book-chapter,GB;NZ,2
https://openalex.org/W2046655414,2009,article,NA,0
https://openalex.org/W2483811768,2000,book-chapter,NA,0
https://openalex.org/W2010497730,2004,article,NA,0
https://openalex.org/W4235418706,1982,book-chapter,NA,0
https://openalex.org/W2789217505,NA,other,NA,0
https://openalex.org/W2789109311,2008,article,NA,0
https://openalex.org/W1556033561,1992,book,NA,0
https://openalex.org/W2093025551,1991,article,NA,0
https://openalex.org/W1974789292,1995,article,US,1
https://openalex.org/W2154868463,2015,article,GB;US,2
https://openalex.org/W1538467205,2006,book,NA,0
https://openalex.org/W1495928467,2000,book,US,1
https://openalex.org/W2098959957,2011,article,DE;US,2
https://openalex.org/W1604843222,2006,article,NA,0
https://openalex.org/W2166906101,1986,article,US,1
https://openalex.org/W2063779752,1997,review,US,1
https://openalex.org/W2006361968,2013,article,DE,1
https://openalex.org/W2113166392,2012,article,SG,1
https://openalex.org/W659309486,1994,book,NA,0
https://openalex.org/W613971755,2002,book,NA,0
https://openalex.org/W1542278064,2006,book,NA,0
https://openalex.org/W2117555181,1986,article,US,1
https://openalex.org/W2129662895,2012,article,NL,1
https://openalex.org/W233164739,2020,book,US,1
https://openalex.org/W2016255649,2009,article,US,1
https://openalex.org/W2099386505,2011,article,DE,1
https://openalex.org/W310345666,1999,book,NA,0
https://openalex.org/W588425351,2009,article,NA,0
https://openalex.org/W1971183512,2014,article,CN,1
https://openalex.org/W2465653549,2016,article,CN,1
https://openalex.org/W591144802,2010,article,NA,0
https://openalex.org/W577557851,2006,book,NA,0
https://openalex.org/W1561290911,2009,book,NA,0
https://openalex.org/W2588405920,2017,article,DE,1
https://openalex.org/W563522707,2009,book,NA,0
https://openalex.org/W2788820890,2018,article,CN;US,2
https://openalex.org/W1599020355,2005,book,NA,0
https://openalex.org/W2138275949,2010,article,CH;US,2
https://openalex.org/W2153593228,2015,article,CA;CH;SI,3
https://openalex.org/W2513973863,2016,article,US,1
https://openalex.org/W1551465313,1992,article,NA,0
https://openalex.org/W2045676734,2014,letter,US,1
https://openalex.org/W637184942,2005,book,NA,0
https://openalex.org/W609541090,1997,book,NA,0
https://openalex.org/W1519930905,2006,article,PL,1
https://openalex.org/W2354578723,2005,article,CN,1
https://openalex.org/W2134771325,2004,article,NA,0
https://openalex.org/W2055462071,2004,article,US,1
https://openalex.org/W3162948691,1982,article,NA,0
https://openalex.org/W2323930558,1969,article,NA,0
https://openalex.org/W1990435776,2010,book,NA,0
https://openalex.org/W2478155083,2005,book,NL,1
https://openalex.org/W4237843998,1991,article,NA,0
https://openalex.org/W4233132957,2008,book,NA,0
https://openalex.org/W2279915996,2002,book,NA,0
https://openalex.org/W1905825048,2002,book-chapter,NA,0
https://openalex.org/W2044000087,1992,article,NA,0
https://openalex.org/W4300918184,2010,book,NA,0
https://openalex.org/W1970182091,2008,article,GB,1
https://openalex.org/W4238656221,1990,article,NA,0
https://openalex.org/W2089415884,2013,article,SE;US,2
https://openalex.org/W2566490344,2016,book,NA,0
https://openalex.org/W4292156456,2014,book,NA,0
https://openalex.org/W2062635330,2007,article,US,1
https://openalex.org/W1970945476,2010,article,NA,0
https://openalex.org/W1922313582,2005,article,NA,0
https://openalex.org/W2035004182,1999,article,NA,0
https://openalex.org/W1736968415,1991,book,NA,0
https://openalex.org/W2328494761,1990,article,NA,0
https://openalex.org/W1737883072,2015,book,NA,0
https://openalex.org/W2082512605,1991,article,GB,1
https://openalex.org/W2078711758,2011,article,US,1
https://openalex.org/W2186376801,2015,article,US,1
https://openalex.org/W4239111930,2010,article,NA,0
https://openalex.org/W4239408500,2010,book,NA,0
https://openalex.org/W4392951459,2014,book,NA,0
https://openalex.org/W2015139587,2012,article,ES,1
https://openalex.org/W2749049781,2014,article,NA,0
https://openalex.org/W2800595534,2018,article,NA,0
https://openalex.org/W2326002638,2019,book-chapter,NA,0
https://openalex.org/W2076615653,2012,article,GB,1
https://openalex.org/W1883172073,1992,book-chapter,FR,1
https://openalex.org/W2006042629,2014,article,SE,1
https://openalex.org/W2092631515,2013,article,AU,1
https://openalex.org/W2798148146,2001,article,NA,0
https://openalex.org/W4229768944,2006,book-chapter,NA,0
https://openalex.org/W2029724337,2003,article,NA,0
https://openalex.org/W2020561772,2000,article,GB;MX,2
https://openalex.org/W2116987114,1999,article,CA,1
https://openalex.org/W2301426177,2016,article,NA,0
https://openalex.org/W2319662727,1993,article,NA,0
https://openalex.org/W4248155856,2007,book,NA,0
https://openalex.org/W4240742296,2005,book,NA,0
https://openalex.org/W2575480036,NA,article,NA,0
https://openalex.org/W2510282783,2002,article,NA,0
https://openalex.org/W1995576795,2004,article,NA,0
https://openalex.org/W4242246537,1997,book,NA,0
https://openalex.org/W566245117,1904,article,NA,0
https://openalex.org/W2889156850,2018,article,CN;IR,2
https://openalex.org/W1539991547,2004,book,NA,0
https://openalex.org/W2802603505,2018,article,CN;IR,2
https://openalex.org/W2029833652,2003,article,NA,0
https://openalex.org/W4252553234,2014,book,AU;GB,2
https://openalex.org/W2485938979,2007,book,NA,0
https://openalex.org/W2560223997,2016,article,IR,1
https://openalex.org/W2492307242,2015,book-chapter,NA,0
https://openalex.org/W2906628386,2018,article,IR,1
https://openalex.org/W2883350190,2018,article,CN;IR,2
https://openalex.org/W2896462640,2018,article,CN;IR,2
https://openalex.org/W2753243928,2013,book,NA,0
https://openalex.org/W2767782322,2017,article,IR,1
