citing_country,n_citations,n_citing_works,endogenous_any_n,endogenous_maj_n,scr_any,scr_majority,n_countries_cited,shannon_entropy,hhi,expected_scr,excess_endogeneity_any,excess_endogeneity_maj,endogeneity_ratio_any,endogeneity_ratio_maj,meets_threshold,z_score_any,p_value_any
NG,1046,54,206,112,0.19694072657743786,0.10707456978967496,94,3.335112658400726,0.08223584027288311,0.002059764085879173,0.19488096249155867,0.10501480570379579,95.61324421936276,51.98389976975063,TRUE,138.90978117651005,0
ID,893,59,164,74,0.18365061590145576,0.08286674132138858,87,3.4254568450990543,0.0661501696480531,0.002350481539441699,0.18130013436201406,0.08051625978194688,78.1331879530854,35.25521895444097,TRUE,121.47240178690245,0
LU,876,35,108,32,0.1232876712328767,0.0365296803652968,55,2.8525063696567208,0.1067248976452128,0.0010206038263365271,0.12226706740654018,0.03550907653896027,120.79875466998755,35.79222360592223,TRUE,103.7208568563607,0
SI,809,66,197,35,0.24351050679851668,0.04326328800988875,71,3.1474927437012865,0.09364417074091619,0.0019546109643778335,0.24155589583413886,0.041308677045510916,124.58259532787784,22.133963636932613,TRUE,143.097435095059,0
HR,769,61,93,28,0.12093628088426528,0.036410923276983094,75,3.2268441987076892,0.0832845171900697,0.0011257569478378662,0.11981052393642741,0.035285166329145225,107.42663513339717,32.343503050915274,TRUE,89.14452844738163,0
TH,743,35,131,25,0.17631224764468373,0.033647375504710635,83,3.1871794959462547,0.09788058218774232,0.0013979179681942735,0.17491432967648946,0.03224945753651636,126.12488833835563,24.0696351790755,TRUE,124.02113844963762,0
QA,707,29,239,23,0.33804809052333806,0.03253182461103253,71,2.9895706898679366,0.12410984339138156,0.0016020387334615789,0.33644605178987647,0.03092978587757095,211.0111843506469,20.30651564880702,TRUE,189.28504463646993,0
SK,702,38,205,25,0.292022792022792,0.03561253561253561,61,3.129611313113929,0.091688310826724,9.340071380413066e-4,0.2910887848847507,0.034678528474494305,312.65584611611104,38.128761721476955,TRUE,215.56285746663434,0
RO,686,67,152,58,0.22157434402332363,0.08454810495626822,58,3.0287160229573784,0.09653628285323096,0.002121618863232902,0.21945272516009073,0.08242648609303531,104.43645079856182,39.85075096260911,TRUE,117.53895437405747,0
BD,658,35,111,69,0.16869300911854104,0.10486322188449848,82,3.2850626868020596,0.08959978366684695,0.0013175067576344259,0.16737550236090662,0.10354571512686406,128.03957789288927,79.59217004152575,TRUE,125.16927407181203,0
MO,652,24,168,11,0.25766871165644173,0.01687116564417178,63,3.084089669888439,0.09317067802594355,8.041121055984759e-4,0.25686459955084323,0.016067053538573302,320.4387918829637,20.981111373289288,TRUE,253.79770401877994,0
CY,646,32,118,44,0.1826625386996904,0.06811145510835913,59,3.108193149195407,0.07963860082152922,0.001707191854962918,0.18095534684472747,0.06640426325339621,106.99590568492843,39.896778390990264,TRUE,104.66686969912855,0
SA,634,33,109,15,0.1719242902208202,0.02365930599369085,78,3.2653586811968403,0.08819059710680209,0.002690682814887208,0.169233607405933,0.020968623178803644,63.896156495884554,8.79304905906668,TRUE,82.15117453172965,0
RS,561,52,166,67,0.29590017825311943,0.11942959001782531,61,3.0303396126176767,0.09271544020578769,0.0010700876482195101,0.2948300906048999,0.1183595023696058,276.51957178036747,111.60729704388325,TRUE,200.96254667188055,0
AR,536,42,182,48,0.33955223880597013,0.08955223880597014,54,2.8023884616778205,0.12321935031001138,0.0016762644662860536,0.3378759743396841,0.0878759743396841,202.56483725285014,53.423693341411024,TRUE,195.91285954399052,0
CL,509,40,91,37,0.1787819253438114,0.07269155206286837,56,2.785246075264459,0.13855690159360684,0.0019793528753193255,0.17680257246849207,0.07071219918754905,90.32342215127701,36.72490790766208,TRUE,81.87992789057371,0
LT,478,24,99,23,0.20711297071129708,0.04811715481171548,56,2.720734159681649,0.14112117098265778,6.86588028626391e-4,0.2064263826826707,0.047430566783089094,301.6553771344566,70.08155226356062,TRUE,140.7100411463524,0
EE,467,32,137,9,0.29336188436830835,0.019271948608137045,61,3.0677742768299017,0.09236714975845411,0.001311321279899053,0.29205056308840927,0.017960627328237992,223.7147286978304,14.696588016645793,TRUE,165.56122970603164,0
GH,451,20,103,15,0.22838137472283815,0.03325942350332594,74,3.2236403090615764,0.08608000391217174,9.030797493644421e-4,0.22747829497347372,0.0323563437539615,252.8917018497707,36.82888861889864,TRUE,159.70132286433414,0
