citing_country,citing_year,n_citations,scr_any,scr_majority,expected_scr,excess_scr_any
FR,2012,15,0.4666666666666667,0.06666666666666667,0.03328405569404153,0.43338261097262515
FR,2013,39,0.358974358974359,0.3076923076923077,0.03328405569404153,0.32569030328031745
FR,2014,134,0.17164179104477612,0.05223880597014925,0.03328405569404153,0.1383577353507346
FR,2015,166,0.22289156626506024,0.1566265060240964,0.03328405569404153,0.1896075105710187
FR,2016,108,0.3333333333333333,0.08333333333333333,0.03328405569404153,0.3000492776392918
FR,2017,127,0.2677165354330709,0.11023622047244094,0.03328405569404153,0.23443247973902936
FR,2018,133,0.14285714285714285,0.03759398496240601,0.03328405569404153,0.10957308716310132
FR,2019,364,0.38461538461538464,0.11813186813186813,0.03328405569404153,0.3513313289213431
FR,2020,248,0.4959677419354839,0.13709677419354838,0.03328405569404153,0.46268368624144235
FR,2021,401,0.44389027431421446,0.22194513715710723,0.03328405569404153,0.41060621862017294
FR,2022,482,0.3070539419087137,0.15352697095435686,0.03328405569404153,0.2737698862146722
FR,2023,452,0.3915929203539823,0.17920353982300885,0.03328405569404153,0.3583088646599408
FR,2024,270,0.4,0.362962962962963,0.03328405569404153,0.3667159443059585
FR,2025,199,0.38190954773869346,0.06532663316582915,0.03328405569404153,0.34862549204465193
GB,2007,71,0.5774647887323944,0.2112676056338028,0.11530349046508608,0.4621612982673083
GB,2008,138,0.34782608695652173,0.21014492753623187,0.11530349046508608,0.23252259649143564
GB,2009,89,0.651685393258427,0.21348314606741572,0.11530349046508608,0.536381902793341
GB,2010,25,0.36,0.2,0.11530349046508608,0.2446965095349139
GB,2011,82,0.45121951219512196,0.2926829268292683,0.11530349046508608,0.3359160217300359
GB,2012,175,0.3314285714285714,0.1657142857142857,0.11530349046508608,0.21612508096348532
GB,2013,137,0.29927007299270075,0.2773722627737226,0.11530349046508608,0.18396658252761466
GB,2014,222,0.33783783783783783,0.13063063063063063,0.11530349046508608,0.22253434737275174
GB,2015,272,0.40808823529411764,0.2536764705882353,0.11530349046508608,0.29278474482903155
GB,2016,376,0.43882978723404253,0.21010638297872342,0.11530349046508608,0.32352629676895645
GB,2017,476,0.37184873949579833,0.22058823529411764,0.11530349046508608,0.25654524903071224
GB,2018,502,0.4163346613545817,0.16135458167330677,0.11530349046508608,0.3010311708894956
GB,2019,733,0.39154160982264663,0.23465211459754434,0.11530349046508608,0.27623811935756054
GB,2020,765,0.37516339869281046,0.21045751633986928,0.11530349046508608,0.25985990822772437
GB,2021,788,0.37944162436548223,0.1548223350253807,0.11530349046508608,0.26413813390039614
GB,2022,935,0.3229946524064171,0.15401069518716579,0.11530349046508608,0.20769116194133103
GB,2023,938,0.373134328358209,0.17164179104477612,0.11530349046508608,0.2578308378931229
GB,2024,618,0.3964401294498382,0.16019417475728157,0.11530349046508608,0.2811366389847521
GB,2025,510,0.40588235294117647,0.13137254901960785,0.11530349046508608,0.2905788624760904
GR,2007,11,0.45454545454545453,0,0.009488522846062015,0.44505693169939253
GR,2008,35,0.34285714285714286,0.02857142857142857,0.009488522846062015,0.33336862001108086
GR,2010,54,0.07407407407407407,0.07407407407407407,0.009488522846062015,0.06458555122801206
GR,2011,38,0.07894736842105263,0.07894736842105263,0.009488522846062015,0.06945884557499062
GR,2012,96,0.3125,0.08333333333333333,0.009488522846062015,0.303011477153938
GR,2013,83,0.1686746987951807,0.1686746987951807,0.009488522846062015,0.15918617594911869
GR,2014,39,0.28205128205128205,0.1282051282051282,0.009488522846062015,0.27256275920522005
GR,2015,40,0.1,0.025,0.009488522846062015,0.090511477153938
GR,2016,28,0.32142857142857145,0.14285714285714285,0.009488522846062015,0.31194004858250945
GR,2017,76,0.23684210526315788,0.039473684210526314,0.009488522846062015,0.22735358241709586
GR,2018,106,0.16037735849056603,0.12264150943396226,0.009488522846062015,0.150888835644504
GR,2019,175,0.22857142857142856,0.19428571428571428,0.009488522846062015,0.21908290572536654
GR,2020,199,0.2663316582914573,0.08040201005025126,0.009488522846062015,0.2568431354453953
GR,2021,158,0.35443037974683544,0.25316455696202533,0.009488522846062015,0.34494185690077345
GR,2022,342,0.17543859649122806,0.12573099415204678,0.009488522846062015,0.16595007364516604
GR,2023,121,0.21487603305785125,0.19834710743801653,0.009488522846062015,0.20538751021178922
GR,2024,211,0.16587677725118483,0.15165876777251186,0.009488522846062015,0.1563882544051228
GR,2025,240,0.225,0.20833333333333334,0.009488522846062015,0.21551147715393798
HK,2013,13,0,0,0.007812258379775962,-0.007812258379775962
HK,2014,39,0.1282051282051282,0.07692307692307693,0.007812258379775962,0.12039286982535223
HK,2015,5,0,0,0.007812258379775962,-0.007812258379775962
HK,2016,25,0.12,0.04,0.007812258379775962,0.11218774162022403
HK,2017,18,0.3333333333333333,0,0.007812258379775962,0.32552107495355737
HK,2018,8,0.25,0.25,0.007812258379775962,0.24218774162022405
HK,2019,38,0.39473684210526316,0.07894736842105263,0.007812258379775962,0.3869245837254872
HK,2020,60,0.06666666666666667,0.05,0.007812258379775962,0.0588544082868907
HK,2021,51,0.19607843137254902,0.0392156862745098,0.007812258379775962,0.18826617299277307
HK,2022,61,0.18032786885245902,0.14754098360655737,0.007812258379775962,0.17251561047268307
HK,2023,73,0.1643835616438356,0.1643835616438356,0.007812258379775962,0.15657130326405966
HK,2024,347,0.3112391930835735,0.05187319884726225,0.007812258379775962,0.30342693470379756
HK,2025,111,0.34234234234234234,0.036036036036036036,0.007812258379775962,0.3345300839625664
HR,2013,1,0,0,0.0011257569478378662,-0.0011257569478378662
HR,2014,1,1,0,0.0011257569478378662,0.9988742430521621
HR,2016,10,0.1,0,0.0011257569478378662,0.09887424305216214
HR,2018,9,0,0,0.0011257569478378662,-0.0011257569478378662
HR,2019,6,0.8333333333333334,0,0.0011257569478378662,0.8322075763854955
HR,2021,10,0.3,0.3,0.0011257569478378662,0.29887424305216215
HR,2022,39,0.20512820512820512,0.02564102564102564,0.0011257569478378662,0.20400244818036725
HR,2023,27,0.18518518518518517,0,0.0011257569478378662,0.1840594282373473
HR,2024,34,0.058823529411764705,0,0.0011257569478378662,0.057697772463926836
HR,2025,26,0,0,0.0011257569478378662,-0.0011257569478378662
HU,2010,1,0,0,0.002350481539441699,-0.002350481539441699
HU,2011,1,1,0,0.002350481539441699,0.9976495184605583
HU,2014,6,0,0,0.002350481539441699,-0.002350481539441699
HU,2015,25,0.04,0.04,0.002350481539441699,0.0376495184605583
HU,2016,23,0,0,0.002350481539441699,-0.002350481539441699
HU,2017,6,0.5,0,0.002350481539441699,0.4976495184605583
HU,2018,13,0,0,0.002350481539441699,-0.002350481539441699
HU,2019,23,0.2608695652173913,0.08695652173913043,0.002350481539441699,0.2585190836779496
HU,2020,6,0.3333333333333333,0.3333333333333333,0.002350481539441699,0.33098285179389164
HU,2021,11,0.36363636363636365,0,0.002350481539441699,0.361285882096922
HU,2022,1,1,1,0.002350481539441699,0.9976495184605583
HU,2023,31,0.3548387096774194,0.03225806451612903,0.002350481539441699,0.3524882281379777
HU,2024,48,0.375,0.020833333333333332,0.002350481539441699,0.3726495184605583
HU,2025,1,1,0,0.002350481539441699,0.9976495184605583
ID,2016,2,0,0,0.002350481539441699,-0.002350481539441699
ID,2017,25,0.12,0,0.002350481539441699,0.1176495184605583
ID,2019,1,0,0,0.002350481539441699,-0.002350481539441699
ID,2020,6,0,0,0.002350481539441699,-0.002350481539441699
ID,2021,34,0.08823529411764706,0.058823529411764705,0.002350481539441699,0.08588481257820536
ID,2022,37,0,0,0.002350481539441699,-0.002350481539441699
ID,2023,144,0.25,0.20833333333333334,0.002350481539441699,0.2476495184605583
ID,2024,56,0.19642857142857142,0.16071428571428573,0.002350481539441699,0.19407808988912972
ID,2025,142,0.14084507042253522,0.04929577464788732,0.002350481539441699,0.13849458888309352
IE,2007,1,0,0,0.008511217363873098,-0.008511217363873098
IE,2010,4,0,0,0.008511217363873098,-0.008511217363873098
IE,2011,1,0,0,0.008511217363873098,-0.008511217363873098
IE,2012,3,0.3333333333333333,0.3333333333333333,0.008511217363873098,0.3248221159694602
IE,2013,18,0.7222222222222222,0.16666666666666666,0.008511217363873098,0.7137110048583492
IE,2014,51,0.0784313725490196,0.0784313725490196,0.008511217363873098,0.06992015518514651
IE,2015,29,0.3448275862068966,0.06896551724137931,0.008511217363873098,0.33631636884302346
IE,2016,3,0,0,0.008511217363873098,-0.008511217363873098
IE,2017,10,0,0,0.008511217363873098,-0.008511217363873098
IE,2018,72,0.16666666666666666,0.027777777777777776,0.008511217363873098,0.15815544930279357
IE,2019,68,0.1323529411764706,0.058823529411764705,0.008511217363873098,0.12384172381259749
IE,2020,96,0.1875,0.10416666666666667,0.008511217363873098,0.17898878263612691
IE,2021,173,0.1329479768786127,0.06936416184971098,0.008511217363873098,0.1244367595147396
IE,2022,207,0.3333333333333333,0.07246376811594203,0.008511217363873098,0.3248221159694602
IE,2023,11,0.36363636363636365,0.2727272727272727,0.008511217363873098,0.35512514627249053
IE,2024,65,0.5538461538461539,0.1076923076923077,0.008511217363873098,0.5453349364822808
IE,2025,18,0.3888888888888889,0.1111111111111111,0.008511217363873098,0.3803776715250158
IL,2007,31,0.25806451612903225,0.25806451612903225,0.01114623087914195,0.2469182852498903
IL,2011,36,0.1388888888888889,0.1388888888888889,0.01114623087914195,0.12774265800974693
IL,2013,94,0.23404255319148937,0.13829787234042554,0.01114623087914195,0.2228963223123474
IL,2014,51,0.3137254901960784,0.0196078431372549,0.01114623087914195,0.30257925931693647
IL,2016,107,0.2336448598130841,0.19626168224299065,0.01114623087914195,0.22249862893394215
IL,2017,14,0.21428571428571427,0.21428571428571427,0.01114623087914195,0.2031394834065723
IL,2018,12,0,0,0.01114623087914195,-0.01114623087914195
IL,2019,113,0.1415929203539823,0.05309734513274336,0.01114623087914195,0.13044668947484034
IL,2020,57,0.17543859649122806,0.17543859649122806,0.01114623087914195,0.1642923656120861
IL,2021,115,0.06086956521739131,0.034782608695652174,0.01114623087914195,0.04972333433824935
IL,2022,251,0.22310756972111553,0.08366533864541832,0.01114623087914195,0.21196133884197357
IL,2023,239,0.3389121338912134,0.18828451882845187,0.01114623087914195,0.3277659030120714
IL,2024,26,0.4230769230769231,0.11538461538461539,0.01114623087914195,0.4119306921977811
IL,2025,109,0.42201834862385323,0.1834862385321101,0.01114623087914195,0.4108721177447113
IN,2007,4,0,0,0.014276082613240634,-0.014276082613240634
IN,2008,5,0,0,0.014276082613240634,-0.014276082613240634
IN,2011,21,0.23809523809523808,0.23809523809523808,0.014276082613240634,0.22381915548199743
IN,2014,8,0,0,0.014276082613240634,-0.014276082613240634
IN,2015,1,0,0,0.014276082613240634,-0.014276082613240634
IN,2016,2,0,0,0.014276082613240634,-0.014276082613240634
IN,2017,24,0.375,0.08333333333333333,0.014276082613240634,0.36072391738675935
